# =============================================================================
# LOG MISSIONE AUTOPILOTA APRILTAG
# =============================================================================
# Descrizione: campioni registrati durante il volo autonomo; include posa stimata, waypoint attivo, distanze dal target, comandi RC e stato della missione.
# Generato il: 2026-09-07 09:17:06
# Formato dati: tabella CSV testuale con separatore ','
# Nota: le righe che iniziano con '#' sono commenti descrittivi.
# Separatore degli ID AprilTag multipli: '|'
#
# Legenda colonne:
# - timestamp_s: timestamp assoluto UNIX del campione [s]
# - tempo_relativo_s: tempo trascorso dal primo campione del file [s]
# - x_mondo_m: coordinata X della posa usata dall'autopilota nel frame mondo [m]
# - y_mondo_m: coordinata Y della posa usata dall'autopilota nel frame mondo [m]
# - z_mondo_m: coordinata Z della posa usata dall'autopilota nel frame mondo [m]
# - yaw_mondo_deg: yaw della posa usata dall'autopilota [deg]
# - waypoint_x_m: coordinata X del waypoint attivo [m]
# - waypoint_y_m: coordinata Y del waypoint attivo [m]
# - waypoint_z_m: coordinata Z del waypoint attivo [m]
# - waypoint_yaw_deg: yaw desiderato del waypoint attivo [deg]
# - comando_lr: comando RC laterale left/right inviato o calcolato dall'autopilota
# - comando_fb: comando RC forward/backward inviato o calcolato dall'autopilota
# - comando_ud: comando RC up/down inviato o calcolato dall'autopilota
# - comando_yaw: comando RC di rotazione yaw inviato o calcolato dall'autopilota
# - distanza_xy_m: distanza planare dal waypoint attivo [m]
# - distanza_3d_m: distanza spaziale dal waypoint attivo [m]
# - errore_yaw_deg: errore di orientamento rispetto al waypoint [deg]
# - indice_waypoint: indice del waypoint attivo nella sequenza
# - waypoint_raggiunto: true se il waypoint è stato considerato raggiunto in quel campione
# - missione_finita: true se la sequenza di waypoint risulta completata
# - fault: true se il controllore segnala una condizione anomala
# - motivo: motivo diagnostico restituito dall'autopilota
# - tag_ids: ID degli AprilTag usati per la stima, separati dal carattere indicato sopra
# - sorgente_posa: descrizione della sorgente della posa usata dall'autopilota
# =============================================================================

timestamp_s,tempo_relativo_s,x_mondo_m,y_mondo_m,z_mondo_m,yaw_mondo_deg,waypoint_x_m,waypoint_y_m,waypoint_z_m,waypoint_yaw_deg,comando_lr,comando_fb,comando_ud,comando_yaw,distanza_xy_m,distanza_3d_m,errore_yaw_deg,indice_waypoint,waypoint_raggiunto,missione_finita,fault,motivo,tag_ids,sorgente_posa
1788764194.864,0.976,0.221,1.528,1.713,74.644,0.000,1.200,2.000,70.000,-6,18,13,-12,0.396,0.489,-4.644,0,false,false,false,tracking,11,kalman(weighted_average)
1788764194.990,1.102,0.230,1.529,1.699,73.994,0.000,1.200,2.000,70.000,-7,18,14,0,0.402,0.502,-3.994,0,false,false,false,tracking,11,kalman(weighted_average)
1788764195.027,1.138,,,,,0.000,1.200,2.000,70.000,0,0,0,0,,,,0,false,false,false,pose_missing,,
1788764195.074,1.186,,,,,0.000,1.200,2.000,70.000,0,0,0,0,,,,0,false,false,false,pose_missing,,
1788764195.142,1.254,,,,,0.000,1.200,2.000,70.000,0,0,0,0,,,,0,false,false,false,pose_missing,,
1788764195.176,1.287,,,,,0.000,1.200,2.000,70.000,0,0,0,0,,,,0,false,false,false,pose_missing,,
1788764195.398,1.510,,,,,0.000,1.200,2.000,70.000,0,0,0,0,,,,0,false,false,false,pose_missing,,
1788764195.454,1.566,,,,,0.000,1.200,2.000,70.000,0,0,0,0,,,,0,false,false,false,pose_missing,,
1788764195.507,1.618,,,,,0.000,1.200,2.000,70.000,0,0,0,0,,,,0,false,false,false,pose_missing,,
1788764195.548,1.660,,,,,0.000,1.200,2.000,70.000,0,0,0,0,,,,0,false,false,false,pose_missing,,
1788764195.683,1.795,,,,,0.000,1.200,2.000,70.000,0,0,0,0,,,,0,false,false,false,pose_missing,,
1788764195.723,1.835,,,,,0.000,1.200,2.000,70.000,0,0,0,0,,,,0,false,false,false,pose_missing,,
1788764195.793,1.905,0.121,1.379,1.769,71.247,0.000,1.200,2.000,70.000,-3,10,10,0,0.216,0.316,-1.247,0,false,false,false,tracking,11|14,kalman(weighted_average)
1788764195.847,1.959,0.099,1.353,1.781,71.023,0.000,1.200,2.000,70.000,-2,9,10,0,0.182,0.285,-1.023,0,false,false,false,tracking,11|14,kalman(weighted_average)
1788764196.084,2.196,0.090,1.338,1.792,70.901,0.000,1.200,2.000,70.000,-2,8,9,0,0.165,0.265,-0.901,0,false,false,false,tracking,11|14,kalman(weighted_average)
1788764196.164,2.275,0.091,1.331,1.774,71.098,0.000,1.200,2.000,70.000,-2,8,10,0,0.160,0.276,-1.098,0,false,false,false,tracking,11|14,kalman(weighted_average)
1788764196.227,2.339,0.100,1.335,1.766,71.185,0.000,1.200,2.000,70.000,-3,8,11,0,0.168,0.288,-1.185,0,false,false,false,tracking,11|14,kalman(weighted_average)
1788764196.357,2.468,0.120,1.330,1.761,70.713,0.000,1.200,2.000,70.000,-4,8,11,0,0.177,0.298,-0.713,0,false,false,false,tracking,11,kalman(weighted_average)
1788764196.424,2.536,0.101,1.329,1.761,71.100,0.000,1.200,2.000,70.000,-3,8,11,0,0.164,0.289,-1.100,0,false,false,false,tracking,11|14,kalman(weighted_average)
1788764196.483,2.594,0.096,1.329,1.765,71.215,0.000,1.200,2.000,70.000,-2,8,11,0,0.161,0.284,-1.215,0,false,false,false,tracking,11|14,kalman(weighted_average)
1788764196.535,2.647,0.095,1.328,1.767,71.269,0.000,1.200,2.000,70.000,-2,8,10,0,0.160,0.282,-1.269,0,false,false,false,tracking,11|14,kalman(weighted_average)
1788764196.669,2.780,0.093,1.327,1.764,71.326,0.000,1.200,2.000,70.000,-2,8,11,0,0.158,0.283,-1.326,0,false,false,false,tracking,11|14,kalman(weighted_average)
1788764196.744,2.856,0.104,1.328,1.751,71.289,0.000,1.200,2.000,70.000,-3,8,11,0,0.165,0.299,-1.289,0,false,false,false,tracking,11|14,kalman(weighted_average)
1788764196.816,2.928,0.128,1.315,1.751,70.664,0.000,1.200,2.000,70.000,-4,8,11,0,0.172,0.303,-0.664,0,false,false,false,tracking,11,kalman(weighted_average)
1788764196.940,3.051,0.134,1.307,1.750,70.448,0.000,1.200,2.000,70.000,-4,7,11,0,0.171,0.303,-0.448,0,false,false,false,tracking,11,kalman(weighted_average)
1788764196.986,3.098,0.142,1.303,1.747,70.274,0.000,1.200,2.000,70.000,-5,7,11,0,0.176,0.308,-0.274,0,false,false,false,tracking,11,kalman(weighted_average)
1788764197.036,3.148,0.142,1.304,1.746,70.292,0.000,1.200,2.000,70.000,-5,7,11,0,0.176,0.309,-0.292,0,false,false,false,tracking,11,kalman(weighted_average)
1788764197.088,3.199,0.141,1.303,1.749,70.332,0.000,1.200,2.000,70.000,-5,7,11,0,0.174,0.306,-0.332,0,false,false,false,tracking,11,kalman(weighted_average)
1788764197.257,3.369,0.139,1.303,1.750,70.369,0.000,1.200,2.000,70.000,-5,7,11,0,0.173,0.304,-0.369,0,false,false,false,tracking,11,kalman(weighted_average)
1788764197.337,3.449,0.133,1.290,1.747,70.500,0.000,1.200,2.000,70.000,-5,6,11,0,0.161,0.300,-0.500,0,false,false,false,tracking,11,kalman(weighted_average)
1788764197.415,3.527,0.135,1.279,1.744,70.455,0.000,1.200,2.000,70.000,-5,6,12,0,0.157,0.300,-0.455,0,false,false,false,tracking,11,kalman(weighted_average)
1788764197.601,3.712,0.138,1.271,1.749,70.415,0.000,1.200,2.000,70.000,-5,6,11,0,0.156,0.295,-0.415,0,false,false,false,tracking,11,kalman(weighted_average)
1788764197.664,3.776,0.125,1.250,1.766,70.528,0.000,1.200,2.000,70.000,0,0,11,0,0.135,0.270,-0.528,0,false,false,false,tracking,11,kalman(weighted_average)
1788764197.738,3.849,0.122,1.245,1.772,70.601,0.000,1.200,2.000,70.000,0,0,10,0,0.130,0.263,-0.601,0,false,false,false,tracking,11,kalman(weighted_average)
1788764197.795,3.907,0.124,1.240,1.778,70.539,0.000,1.200,2.000,70.000,0,0,10,0,0.131,0.258,-0.539,0,false,false,false,tracking,11,kalman(weighted_average)
1788764197.972,4.084,0.122,1.236,1.782,70.533,0.000,1.200,2.000,70.000,0,0,10,0,0.127,0.252,-0.533,0,false,false,false,tracking,11,kalman(weighted_average)
1788764198.040,4.152,0.112,1.223,1.798,70.521,0.000,1.200,2.000,70.000,0,0,9,0,0.114,0.232,-0.521,0,false,false,false,tracking,11,kalman(weighted_average)
1788764198.106,4.218,0.107,1.216,1.799,70.499,0.000,1.200,2.000,70.000,0,0,9,0,0.109,0.228,-0.499,0,false,false,false,tracking,11,kalman(weighted_average)
1788764198.245,4.357,0.108,1.214,1.802,70.469,0.000,1.200,2.000,70.000,0,0,0,0,0.109,0.226,-0.469,0,false,false,false,supervision_stop_started,11,kalman(weighted_average)
1788764198.362,4.474,0.099,1.206,1.812,70.506,0.000,1.200,2.000,70.000,0,0,0,0,0.100,0.212,-0.506,0,false,false,false,supervision_stop,11,kalman(weighted_average)
1788764198.573,4.685,0.100,1.205,1.813,70.485,0.000,1.200,2.000,70.000,0,0,0,0,0.100,0.212,-0.485,0,false,false,false,supervision_stop,11,kalman(weighted_average)
1788764198.632,4.743,0.100,1.198,1.807,70.356,0.000,1.200,2.000,70.000,0,0,0,0,0.100,0.218,-0.356,0,false,false,false,supervision_stop,11,kalman(weighted_average)
1788764198.716,4.828,0.102,1.198,1.813,70.316,0.000,1.200,2.000,70.000,0,0,0,0,0.102,0.213,-0.316,0,false,false,false,supervision_stop,11,kalman(weighted_average)
1788764198.917,5.028,0.096,1.195,1.810,70.352,0.000,1.200,2.000,70.000,0,0,0,0,0.096,0.213,-0.352,0,false,false,false,supervision_stop,11,kalman(weighted_average)
1788764198.976,5.088,0.091,1.192,1.800,70.386,0.000,1.200,2.000,70.000,0,0,9,0,0.092,0.220,-0.386,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764199.034,5.145,0.092,1.192,1.801,70.383,0.000,1.200,2.000,70.000,0,0,0,0,0.092,0.220,-0.383,0,false,false,false,supervision_stop,11,kalman(weighted_average)
1788764199.092,5.203,0.088,1.192,1.797,70.455,0.000,1.200,2.000,70.000,0,0,9,0,0.089,0.222,-0.455,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764199.269,5.381,0.087,1.191,1.794,70.476,0.000,1.200,2.000,70.000,0,0,9,0,0.088,0.224,-0.476,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764199.346,5.458,0.096,1.193,1.783,70.459,0.000,1.200,2.000,70.000,0,0,10,0,0.096,0.238,-0.459,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764199.412,5.524,0.098,1.194,1.774,70.487,0.000,1.200,2.000,70.000,0,0,10,0,0.098,0.246,-0.487,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764199.462,5.574,0.099,1.190,1.777,70.488,0.000,1.200,2.000,70.000,0,0,10,0,0.099,0.244,-0.488,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764199.615,5.726,0.102,1.190,1.775,70.482,0.000,1.200,2.000,70.000,0,0,10,0,0.102,0.247,-0.482,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764199.679,5.790,0.101,1.187,1.778,70.536,0.000,1.200,2.000,70.000,0,0,10,0,0.102,0.245,-0.536,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764199.741,5.853,0.100,1.187,1.779,70.552,0.000,1.200,2.000,70.000,0,0,10,0,0.101,0.243,-0.552,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764199.808,5.920,0.107,1.189,1.771,70.480,0.000,1.200,2.000,70.000,0,0,10,0,0.108,0.253,-0.480,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764199.977,6.089,0.112,1.188,1.774,70.450,0.000,1.200,2.000,70.000,0,0,10,0,0.112,0.252,-0.450,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764200.057,6.169,0.109,1.186,1.773,70.522,0.000,1.200,2.000,70.000,0,0,10,0,0.110,0.253,-0.522,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764200.134,6.246,0.114,1.186,1.770,70.486,0.000,1.200,2.000,70.000,0,0,10,0,0.115,0.257,-0.486,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764200.270,6.382,0.110,1.184,1.773,70.534,0.000,1.200,2.000,70.000,0,0,10,0,0.112,0.253,-0.534,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764200.328,6.439,0.114,1.182,1.777,70.488,0.000,1.200,2.000,70.000,0,0,10,0,0.115,0.252,-0.488,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764200.405,6.516,0.113,1.182,1.778,70.515,0.000,1.200,2.000,70.000,0,0,10,0,0.114,0.249,-0.515,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764200.606,6.717,0.112,1.183,1.779,70.524,0.000,1.200,2.000,70.000,0,0,10,0,0.114,0.249,-0.524,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764200.666,6.777,0.109,1.185,1.771,70.563,0.000,1.200,2.000,70.000,0,0,10,0,0.110,0.254,-0.563,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764200.731,6.843,0.107,1.185,1.776,70.598,0.000,1.200,2.000,70.000,0,0,10,0,0.108,0.248,-0.598,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764200.938,7.049,0.107,1.184,1.775,70.578,0.000,1.200,2.000,70.000,0,0,10,0,0.108,0.250,-0.578,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764201.003,7.115,0.111,1.184,1.776,70.497,0.000,1.200,2.000,70.000,0,0,10,0,0.112,0.251,-0.497,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764201.056,7.167,0.111,1.184,1.777,70.489,0.000,1.200,2.000,70.000,0,0,10,0,0.112,0.249,-0.489,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764201.115,7.227,0.110,1.183,1.778,70.486,0.000,1.200,2.000,70.000,0,0,10,0,0.111,0.248,-0.486,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764201.292,7.404,0.111,1.182,1.776,70.444,0.000,1.200,2.000,70.000,0,0,10,0,0.112,0.250,-0.444,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764201.360,7.472,0.102,1.183,1.778,70.540,0.000,1.200,2.000,70.000,0,0,10,0,0.103,0.245,-0.540,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764201.408,7.520,0.102,1.184,1.779,70.534,0.000,1.200,2.000,70.000,0,0,10,0,0.104,0.244,-0.534,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764201.462,7.574,0.100,1.185,1.781,70.575,0.000,1.200,2.000,70.000,0,0,10,0,0.101,0.241,-0.575,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764201.640,7.751,0.098,1.185,1.780,70.603,0.000,1.200,2.000,70.000,0,0,10,0,0.099,0.241,-0.603,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764201.713,7.825,0.093,1.186,1.780,70.651,0.000,1.200,2.000,70.000,0,0,10,0,0.094,0.240,-0.651,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764201.782,7.893,0.095,1.184,1.780,70.578,0.000,1.200,2.000,70.000,0,0,10,0,0.096,0.240,-0.578,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764201.925,8.037,0.096,1.183,1.780,70.526,0.000,1.200,2.000,70.000,0,0,10,0,0.098,0.241,-0.526,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764201.992,8.104,0.097,1.187,1.781,70.516,0.000,1.200,2.000,70.000,0,0,10,0,0.098,0.240,-0.516,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764202.066,8.178,0.089,1.186,1.785,70.614,0.000,1.200,2.000,70.000,0,0,10,0,0.090,0.233,-0.614,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764202.240,8.352,0.086,1.187,1.793,70.680,0.000,1.200,2.000,70.000,0,0,9,0,0.087,0.225,-0.680,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764202.296,8.407,0.086,1.186,1.799,70.683,0.000,1.200,2.000,70.000,0,0,9,0,0.087,0.219,-0.683,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764202.351,8.463,0.089,1.186,1.799,70.627,0.000,1.200,2.000,70.000,0,0,9,0,0.090,0.220,-0.627,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764202.437,8.549,0.092,1.183,1.798,70.552,0.000,1.200,2.000,70.000,0,0,9,0,0.093,0.223,-0.552,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764202.621,8.732,0.087,1.181,1.798,70.617,0.000,1.200,2.000,70.000,0,0,9,0,0.089,0.220,-0.617,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764202.677,8.789,0.085,1.175,1.798,70.643,0.000,1.200,2.000,70.000,0,0,9,0,0.088,0.220,-0.643,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764202.749,8.861,0.085,1.176,1.796,70.684,0.000,1.200,2.000,70.000,0,0,9,0,0.088,0.222,-0.684,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764202.932,9.044,0.090,1.172,1.800,70.585,0.000,1.200,2.000,70.000,0,0,0,0,0.094,0.221,-0.585,0,false,false,false,supervision_stop,11,kalman(weighted_average)
1788764203.004,9.116,0.085,1.168,1.796,70.656,0.000,1.200,2.000,70.000,0,0,9,0,0.091,0.224,-0.656,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764203.062,9.174,0.089,1.168,1.797,70.623,0.000,1.200,2.000,70.000,0,0,9,0,0.094,0.223,-0.623,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764203.233,9.345,0.089,1.168,1.799,70.629,0.000,1.200,2.000,70.000,0,0,9,0,0.094,0.222,-0.629,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764203.317,9.429,0.092,1.171,1.789,70.603,0.000,1.200,2.000,70.000,0,0,10,0,0.097,0.232,-0.603,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764203.389,9.501,0.096,1.172,1.785,70.578,0.000,1.200,2.000,70.000,0,0,10,0,0.100,0.237,-0.578,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764203.535,9.647,0.094,1.171,1.781,70.618,0.000,1.200,2.000,70.000,0,0,10,0,0.098,0.240,-0.618,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764203.587,9.699,0.099,1.174,1.776,70.594,0.000,1.200,2.000,70.000,0,0,10,0,0.102,0.246,-0.594,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764203.662,9.774,0.100,1.175,1.774,70.592,0.000,1.200,2.000,70.000,0,0,10,0,0.103,0.248,-0.592,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764203.847,9.959,0.104,1.176,1.773,70.549,0.000,1.200,2.000,70.000,0,0,10,0,0.107,0.251,-0.549,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764203.906,10.018,0.108,1.181,1.761,70.572,0.000,1.200,2.000,70.000,0,0,11,0,0.109,0.263,-0.572,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764203.965,10.076,0.110,1.183,1.755,70.556,0.000,1.200,2.000,70.000,0,0,11,0,0.112,0.269,-0.556,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764204.033,10.145,0.111,1.184,1.753,70.547,0.000,1.200,2.000,70.000,0,0,11,0,0.113,0.271,-0.547,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764204.206,10.318,0.106,1.184,1.755,70.636,0.000,1.200,2.000,70.000,0,0,11,0,0.107,0.267,-0.636,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764204.279,10.390,0.116,1.188,1.753,70.547,0.000,1.200,2.000,70.000,0,0,11,0,0.117,0.273,-0.547,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764204.350,10.462,0.119,1.193,1.743,70.589,0.000,1.200,2.000,70.000,0,0,12,0,0.119,0.283,-0.589,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764204.536,10.648,0.123,1.193,1.743,70.546,0.000,1.200,2.000,70.000,0,0,12,0,0.123,0.284,-0.546,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764204.607,10.719,0.120,1.195,1.742,70.638,0.000,1.200,2.000,70.000,0,0,12,0,0.120,0.284,-0.638,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764204.658,10.770,0.122,1.196,1.742,70.621,0.000,1.200,2.000,70.000,0,0,12,0,0.122,0.286,-0.621,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764204.723,10.835,0.122,1.196,1.740,70.627,0.000,1.200,2.000,70.000,0,0,12,0,0.123,0.287,-0.627,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764204.929,11.041,0.123,1.195,1.734,70.618,0.000,1.200,2.000,70.000,0,0,12,0,0.123,0.293,-0.618,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764205.011,11.123,0.125,1.194,1.727,70.519,0.000,1.200,2.000,70.000,0,0,12,0,0.125,0.300,-0.519,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764205.076,11.188,0.122,1.196,1.729,70.556,0.000,1.200,2.000,70.000,0,0,12,0,0.122,0.297,-0.556,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764205.265,11.376,0.121,1.199,1.721,70.574,0.000,1.200,2.000,70.000,0,0,13,0,0.121,0.304,-0.574,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764205.349,11.461,0.115,1.204,1.702,70.647,0.000,1.200,2.000,70.000,0,0,13,0,0.115,0.319,-0.647,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764205.413,11.525,0.119,1.204,1.701,70.571,0.000,1.200,2.000,70.000,0,0,13,0,0.119,0.322,-0.571,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764205.599,11.711,0.116,1.206,1.701,70.610,0.000,1.200,2.000,70.000,0,0,13,0,0.117,0.321,-0.610,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764205.675,11.787,0.112,1.210,1.696,70.692,0.000,1.200,2.000,70.000,0,0,14,0,0.113,0.324,-0.692,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764205.748,11.859,0.114,1.212,1.697,70.661,0.000,1.200,2.000,70.000,0,0,14,0,0.115,0.324,-0.661,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764205.899,12.011,0.110,1.212,1.693,70.696,0.000,1.200,2.000,70.000,0,0,14,0,0.110,0.326,-0.696,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1788764205.988,12.100,0.117,1.217,1.695,70.645,0.000,1.200,2.000,70.000,0,0,14,0,0.118,0.327,-0.645,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
