# =============================================================================
# CONFRONTO POSE APRILTAG RAW E POSE FILTRATE KALMAN
# =============================================================================
# Descrizione: tabella per valutare quanto il filtro di Kalman modifica la posa stimata a partire dalle misure grezze degli AprilTag.
# Generato il: 2026-09-07 09:31:02
# Formato dati: tabella CSV testuale con separatore ','
# Nota: le righe che iniziano con '#' sono commenti descrittivi.
# Separatore degli ID AprilTag multipli: '|'
#
# Legenda colonne:
# - timestamp_s: timestamp assoluto UNIX del campione [s]
# - tempo_relativo_s: tempo trascorso dal primo campione del file [s]
# - raw_x_m: coordinata X della posa grezza AprilTag [m]
# - raw_y_m: coordinata Y della posa grezza AprilTag [m]
# - raw_z_m: coordinata Z della posa grezza AprilTag [m]
# - raw_yaw_deg: yaw associato alla posa grezza AprilTag [deg]
# - kalman_x_m: coordinata X dopo filtraggio di Kalman [m]
# - kalman_y_m: coordinata Y dopo filtraggio di Kalman [m]
# - kalman_z_m: coordinata Z dopo filtraggio di Kalman [m]
# - kalman_yaw_deg: yaw filtrato da Kalman se yaw_filter_enabled=True, altrimenti corrisponde a quello grezzo [deg]
# - errore_x_m: differenza kalman_x_m - raw_x_m [m]
# - errore_y_m: differenza kalman_y_m - raw_y_m [m]
# - errore_z_m: differenza kalman_z_m - raw_z_m [m]
# - norma_errore_m: norma euclidea della correzione introdotta dal filtro [m]
# - tag_ids: ID degli AprilTag usati per la stima, separati dal carattere indicato sopra
# - sorgente_raw: descrizione della sorgente della posa grezza
# - sorgente_kalman: descrizione della sorgente della posa filtrata
# - outlier_scartato: true se il filtro di Kalman ha scartato la misura grezza: la posa filtrata e' solo la previsione
# =============================================================================

timestamp_s,tempo_relativo_s,raw_x_m,raw_y_m,raw_z_m,raw_yaw_deg,kalman_x_m,kalman_y_m,kalman_z_m,kalman_yaw_deg,errore_x_m,errore_y_m,errore_z_m,norma_errore_m,tag_ids,sorgente_raw,sorgente_kalman,outlier_scartato
1788766021.662,1.379,0.034,-0.128,0.818,81.271,0.030,-0.129,0.818,81.339,-0.004,-0.001,0.000,0.004,1,weighted_average,kalman(weighted_average),false
1788766021.716,1.433,0.038,-0.125,0.823,81.149,0.034,-0.127,0.821,81.268,-0.004,-0.001,-0.002,0.005,1,weighted_average,kalman(weighted_average),false
1788766021.767,1.484,0.025,-0.127,0.819,81.469,0.029,-0.126,0.821,81.388,0.003,0.000,0.001,0.003,1,weighted_average,kalman(weighted_average),false
1788766021.880,1.597,0.019,-0.128,0.820,81.627,0.020,-0.127,0.820,81.598,0.001,0.001,0.000,0.001,1,weighted_average,kalman(weighted_average),false
1788766021.928,1.645,0.023,-0.126,0.822,81.527,0.021,-0.127,0.821,81.589,-0.002,-0.000,-0.001,0.002,1,weighted_average,kalman(weighted_average),false
1788766021.976,1.693,0.033,-0.123,0.820,81.270,0.028,-0.124,0.821,81.439,-0.005,-0.001,0.001,0.006,1,weighted_average,kalman(weighted_average),false
1788766022.031,1.748,0.035,-0.123,0.820,81.209,0.033,-0.123,0.820,81.304,-0.002,-0.000,0.000,0.002,1,weighted_average,kalman(weighted_average),false
1788766022.078,1.796,0.036,-0.123,0.818,81.199,0.036,-0.123,0.819,81.222,0.000,0.000,0.001,0.001,1,weighted_average,kalman(weighted_average),false
1788766022.206,1.923,0.039,-0.123,0.817,81.140,0.040,-0.122,0.817,81.118,0.001,0.000,0.000,0.001,1,weighted_average,kalman(weighted_average),false
1788766022.252,1.969,0.027,-0.124,0.815,81.458,0.032,-0.123,0.815,81.305,0.005,0.001,0.000,0.005,1,weighted_average,kalman(weighted_average),false
1788766022.302,2.019,0.035,-0.121,0.813,81.282,0.033,-0.122,0.813,81.309,-0.002,-0.001,0.000,0.002,1,weighted_average,kalman(weighted_average),false
1788766022.353,2.071,0.039,-0.119,0.817,81.209,0.036,-0.120,0.815,81.268,-0.003,-0.001,-0.002,0.004,1,weighted_average,kalman(weighted_average),false
1788766022.402,2.119,0.032,-0.121,0.820,81.405,0.034,-0.120,0.818,81.340,0.002,0.001,-0.002,0.003,1,weighted_average,kalman(weighted_average),false
1788766022.514,2.232,0.053,-0.116,0.846,80.759,0.049,-0.116,0.841,80.942,-0.004,-0.001,-0.005,0.006,1,weighted_average,kalman(weighted_average),false
1788766022.569,2.286,0.045,-0.119,0.860,80.789,0.048,-0.118,0.857,80.791,0.004,0.002,-0.002,0.004,1,weighted_average,kalman(weighted_average),false
1788766022.620,2.337,0.050,-0.116,0.866,80.544,0.050,-0.117,0.867,80.593,0.000,-0.000,0.002,0.002,1,weighted_average,kalman(weighted_average),false
1788766022.671,2.388,0.042,-0.115,0.879,80.570,0.046,-0.115,0.879,80.506,0.004,-0.001,-0.000,0.004,1,weighted_average,kalman(weighted_average),false
1788766022.719,2.436,0.049,-0.116,0.888,80.286,0.048,-0.115,0.889,80.331,-0.001,0.001,0.001,0.002,1,weighted_average,kalman(weighted_average),false
1788766022.844,2.561,0.052,-0.116,0.935,79.776,0.051,-0.115,0.932,79.822,-0.001,0.000,-0.003,0.003,1,weighted_average,kalman(weighted_average),false
1788766022.886,2.603,0.046,-0.117,0.942,79.857,0.049,-0.116,0.944,79.773,0.002,0.000,0.002,0.003,1,weighted_average,kalman(weighted_average),false
1788766022.939,2.656,0.039,-0.115,0.965,79.895,0.042,-0.116,0.963,79.770,0.003,-0.001,-0.001,0.004,1,weighted_average,kalman(weighted_average),false
1788766022.991,2.708,0.049,-0.116,0.975,79.587,0.045,-0.116,0.977,79.626,-0.004,-0.000,0.002,0.005,1,weighted_average,kalman(weighted_average),false
1788766023.043,2.760,0.050,-0.113,1.001,79.370,0.048,-0.114,0.998,79.434,-0.002,-0.001,-0.003,0.004,1,weighted_average,kalman(weighted_average),false
1788766023.169,2.886,0.047,-0.108,1.041,79.180,0.048,-0.109,1.041,79.158,0.001,-0.001,0.000,0.001,1,weighted_average,kalman(weighted_average),false
1788766023.221,2.938,0.044,-0.109,1.054,79.140,0.045,-0.108,1.055,79.102,0.001,0.001,0.001,0.002,1,weighted_average,kalman(weighted_average),false
1788766023.267,2.984,0.047,-0.108,1.077,78.893,0.046,-0.108,1.074,78.950,-0.001,0.001,-0.003,0.003,1,weighted_average,kalman(weighted_average),false
1788766023.319,3.037,0.041,-0.107,1.085,79.005,0.043,-0.107,1.088,78.924,0.002,0.000,0.003,0.003,1,weighted_average,kalman(weighted_average),false
1788766023.437,3.154,0.046,-0.104,1.121,78.618,0.044,-0.104,1.122,78.648,-0.001,-0.000,0.001,0.001,1,weighted_average,kalman(weighted_average),false
1788766023.490,3.207,0.045,-0.100,1.139,78.517,0.045,-0.101,1.138,78.522,0.000,-0.001,-0.001,0.001,1,weighted_average,kalman(weighted_average),false
1788766023.537,3.254,0.046,-0.101,1.166,78.336,0.046,-0.100,1.161,78.372,-0.000,0.000,-0.005,0.005,1,weighted_average,kalman(weighted_average),false
1788766023.589,3.306,0.040,-0.097,1.170,78.431,0.043,-0.098,1.174,78.342,0.002,-0.001,0.004,0.005,1,weighted_average,kalman(weighted_average),false
1788766023.640,3.357,0.038,-0.098,1.195,78.316,0.039,-0.097,1.193,78.283,0.002,0.001,-0.002,0.003,1,weighted_average,kalman(weighted_average),false
1788766023.746,3.463,-0.022,0.122,1.346,77.971,-0.010,0.077,1.322,78.014,0.012,-0.045,-0.024,0.052,17,weighted_average,kalman(weighted_average),false
1788766023.797,3.514,-0.027,0.120,1.331,78.039,-0.029,0.131,1.347,77.981,-0.002,0.011,0.016,0.020,17,weighted_average,kalman(weighted_average),false
1788766023.848,3.565,-0.047,0.138,1.355,78.406,-0.047,0.160,1.368,78.178,-0.001,0.022,0.013,0.025,17,weighted_average,kalman(weighted_average),false
1788766023.902,3.619,-0.040,0.133,1.400,78.223,-0.051,0.163,1.401,78.210,-0.011,0.030,0.001,0.032,17,weighted_average,kalman(weighted_average),false
1788766023.952,3.669,-0.044,0.141,1.404,78.309,-0.051,0.161,1.415,78.272,-0.007,0.020,0.012,0.024,17,weighted_average,kalman(weighted_average),false
1788766024.065,3.782,-0.047,0.132,1.457,78.261,-0.050,0.143,1.460,78.286,-0.004,0.011,0.002,0.012,17,weighted_average,kalman(weighted_average),false
1788766024.118,3.835,-0.033,0.122,1.423,77.998,-0.039,0.126,1.442,78.116,-0.005,0.004,0.018,0.020,17,weighted_average,kalman(weighted_average),false
1788766024.171,3.888,-0.036,0.131,1.449,78.059,-0.035,0.125,1.447,78.059,0.001,-0.006,-0.001,0.006,17,weighted_average,kalman(weighted_average),false
1788766024.214,3.931,-0.031,0.126,1.477,77.947,-0.031,0.123,1.466,77.979,-0.000,-0.003,-0.011,0.011,17,weighted_average,kalman(weighted_average),false
1788766024.270,3.987,-0.051,0.147,1.531,78.338,-0.041,0.136,1.510,78.136,0.010,-0.011,-0.021,0.026,17,weighted_average,kalman(weighted_average),false
1788766024.379,4.096,-0.050,0.145,1.565,78.282,-0.049,0.145,1.565,78.249,0.001,-0.001,0.000,0.001,17,weighted_average,kalman(weighted_average),false
1788766024.432,4.149,-0.056,0.159,1.597,78.450,-0.055,0.156,1.595,78.388,0.001,-0.003,-0.002,0.004,17,weighted_average,kalman(weighted_average),false
1788766024.481,4.198,-0.037,0.138,1.566,78.092,-0.046,0.147,1.587,78.259,-0.008,0.009,0.021,0.024,17,weighted_average,kalman(weighted_average),false
1788766024.535,4.252,-0.043,0.144,1.617,78.209,-0.044,0.145,1.610,78.234,-0.000,0.001,-0.007,0.007,17,weighted_average,kalman(weighted_average),false
1788766024.589,4.306,-0.032,0.139,1.620,78.018,-0.036,0.141,1.623,78.114,-0.004,0.002,0.003,0.005,17,weighted_average,kalman(weighted_average),false
1788766024.708,4.425,-0.028,0.135,1.662,77.955,-0.028,0.135,1.661,77.968,0.000,0.000,-0.001,0.001,17,weighted_average,kalman(weighted_average),false
1788766024.757,4.474,-0.041,0.152,1.679,78.242,-0.036,0.146,1.678,78.110,0.006,-0.006,-0.001,0.009,17,weighted_average,kalman(weighted_average),false
1788766024.810,4.528,-0.033,0.146,1.671,78.082,-0.035,0.147,1.680,78.100,-0.002,0.001,0.009,0.009,17,weighted_average,kalman(weighted_average),false
1788766024.859,4.577,-0.059,0.161,1.727,78.551,-0.049,0.156,1.712,78.343,0.009,-0.004,-0.015,0.018,17,weighted_average,kalman(weighted_average),false
1788766024.909,4.626,-0.025,0.135,1.732,77.924,-0.038,0.146,1.732,78.168,-0.012,0.011,-0.000,0.016,17,weighted_average,kalman(weighted_average),false
1788766025.031,4.748,-0.032,0.140,1.773,78.068,-0.032,0.140,1.774,78.092,-0.000,0.000,0.001,0.001,17,weighted_average,kalman(weighted_average),false
1788766025.076,4.793,0.002,0.119,1.792,77.449,-0.009,0.126,1.791,77.703,-0.011,0.007,-0.001,0.013,17,weighted_average,kalman(weighted_average),false
1788766025.128,4.845,-0.017,0.135,1.792,77.801,-0.009,0.128,1.798,77.685,0.007,-0.006,0.007,0.012,17,weighted_average,kalman(weighted_average),false
1788766025.179,4.896,-0.010,0.128,1.813,77.674,-0.007,0.127,1.812,77.629,0.003,-0.001,-0.001,0.003,17,weighted_average,kalman(weighted_average),false
1788766025.225,4.942,-0.000,0.117,1.847,77.463,-0.002,0.120,1.838,77.504,-0.001,0.003,-0.009,0.010,17,weighted_average,kalman(weighted_average),false
1788766025.351,5.068,-0.030,0.151,1.842,78.068,-0.023,0.144,1.849,77.861,0.007,-0.007,0.007,0.012,17,weighted_average,kalman(weighted_average),false
1788766025.398,5.115,-0.018,0.146,1.876,77.893,-0.023,0.149,1.868,77.924,-0.005,0.003,-0.008,0.010,17,weighted_average,kalman(weighted_average),false
1788766025.449,5.167,-0.003,0.136,1.892,77.615,-0.013,0.144,1.887,77.794,-0.009,0.008,-0.005,0.013,17,weighted_average,kalman(weighted_average),false
1788766025.501,5.218,-0.019,0.148,1.878,77.896,-0.016,0.147,1.887,77.856,0.003,-0.001,0.009,0.010,17,weighted_average,kalman(weighted_average),false
1788766025.550,5.267,-0.018,0.148,1.871,77.890,-0.017,0.149,1.881,77.889,0.001,0.000,0.009,0.009,17,weighted_average,kalman(weighted_average),false
1788766025.677,5.394,-0.019,0.142,1.955,77.868,-0.019,0.144,1.944,77.893,-0.000,0.002,-0.011,0.011,17,weighted_average,kalman(weighted_average),false
1788766025.725,5.442,-0.019,0.141,1.964,77.845,-0.019,0.142,1.966,77.866,-0.000,0.000,0.002,0.002,17,weighted_average,kalman(weighted_average),false
1788766025.780,5.497,-0.027,0.153,1.975,78.017,-0.025,0.148,1.982,77.950,0.003,-0.005,0.006,0.008,17,weighted_average,kalman(weighted_average),false
1788766025.831,5.548,-0.016,0.141,1.992,77.769,-0.020,0.144,1.996,77.863,-0.004,0.003,0.004,0.006,17,weighted_average,kalman(weighted_average),false
1788766025.879,5.596,-0.038,0.165,1.954,78.199,-0.030,0.156,1.978,78.031,0.007,-0.008,0.024,0.026,17,weighted_average,kalman(weighted_average),false
1788766026.002,5.719,0.000,0.137,1.999,77.471,-0.006,0.142,1.996,77.645,-0.007,0.005,-0.003,0.009,17,weighted_average,kalman(weighted_average),false
1788766026.049,5.766,-0.026,0.163,1.974,77.988,-0.016,0.154,1.984,77.801,0.010,-0.009,0.010,0.017,17,weighted_average,kalman(weighted_average),false
1788766026.101,5.818,-0.021,0.159,1.997,77.884,-0.019,0.158,1.992,77.834,0.003,-0.001,-0.005,0.006,17,weighted_average,kalman(weighted_average),false
1788766026.149,5.866,-0.006,0.131,2.046,77.474,-0.011,0.143,2.026,77.641,-0.005,0.011,-0.021,0.024,17,weighted_average,kalman(weighted_average),false
1788766026.204,5.921,-0.015,0.144,2.034,77.495,-0.012,0.141,2.038,77.525,0.003,-0.002,0.004,0.006,17,weighted_average,kalman(weighted_average),false
1788766026.311,6.028,-0.007,0.146,2.040,77.223,-0.007,0.143,2.046,77.259,-0.000,-0.002,0.005,0.006,17,weighted_average,kalman(weighted_average),false
1788766026.364,6.081,-0.030,0.156,2.049,77.595,-0.022,0.152,2.050,77.413,0.008,-0.004,0.000,0.009,17,weighted_average,kalman(weighted_average),false
1788766026.412,6.129,-0.038,0.165,2.032,77.731,-0.034,0.162,2.040,77.580,0.004,-0.003,0.008,0.010,17,weighted_average,kalman(weighted_average),false
1788766026.465,6.182,-0.015,0.144,2.070,77.275,-0.026,0.154,2.058,77.439,-0.011,0.009,-0.012,0.019,17,weighted_average,kalman(weighted_average),false
1788766026.517,6.234,-0.023,0.149,2.079,77.416,-0.025,0.151,2.073,77.417,-0.001,0.002,-0.005,0.006,17,weighted_average,kalman(weighted_average),false
1788766026.645,6.362,-0.026,0.157,2.076,77.492,-0.026,0.156,2.079,77.462,0.000,-0.001,0.004,0.004,17,weighted_average,kalman(weighted_average),false
1788766026.694,6.411,-0.024,0.164,2.043,77.485,-0.025,0.162,2.056,77.481,-0.001,-0.002,0.012,0.013,17,weighted_average,kalman(weighted_average),false
1788766026.745,6.462,-0.040,0.173,2.068,77.776,-0.034,0.171,2.060,77.654,0.006,-0.003,-0.008,0.010,17,weighted_average,kalman(weighted_average),false
1788766026.796,6.513,-0.019,0.157,2.081,77.395,-0.027,0.164,2.072,77.547,-0.007,0.008,-0.009,0.014,17,weighted_average,kalman(weighted_average),false
1788766026.847,6.564,-0.030,0.171,2.058,77.610,-0.028,0.168,2.064,77.584,0.002,-0.002,0.007,0.007,17,weighted_average,kalman(weighted_average),false
1788766026.968,6.685,-0.012,0.154,2.080,77.277,-0.015,0.157,2.077,77.367,-0.003,0.003,-0.003,0.005,17,weighted_average,kalman(weighted_average),false
1788766027.018,6.735,-0.022,0.159,2.089,77.453,-0.018,0.157,2.087,77.390,0.004,-0.002,-0.002,0.005,17,weighted_average,kalman(weighted_average),false
1788766027.068,6.785,-0.009,0.159,2.048,77.243,-0.012,0.157,2.065,77.291,-0.003,-0.002,0.017,0.018,17,weighted_average,kalman(weighted_average),false
1788766027.117,6.834,-0.025,0.168,2.066,77.530,-0.018,0.163,2.064,77.390,0.007,-0.005,-0.002,0.009,17,weighted_average,kalman(weighted_average),false
1788766027.169,6.886,-0.015,0.159,2.082,77.337,-0.017,0.161,2.073,77.360,-0.002,0.002,-0.009,0.009,17,weighted_average,kalman(weighted_average),false
1788766027.290,7.007,-0.021,0.171,2.052,77.474,-0.020,0.169,2.057,77.436,0.001,-0.002,0.004,0.005,17,weighted_average,kalman(weighted_average),false
1788766027.341,7.058,-0.025,0.183,2.037,77.590,-0.024,0.179,2.041,77.540,0.001,-0.003,0.004,0.005,17,weighted_average,kalman(weighted_average),false
1788766027.393,7.110,-0.026,0.177,2.057,77.585,-0.026,0.180,2.047,77.589,-0.000,0.003,-0.010,0.010,17,weighted_average,kalman(weighted_average),false
1788766027.446,7.163,-0.031,0.182,2.053,77.684,-0.030,0.183,2.049,77.665,0.001,0.001,-0.004,0.004,17,weighted_average,kalman(weighted_average),false
1788766027.496,7.213,-0.014,0.174,2.058,77.390,-0.022,0.179,2.054,77.548,-0.008,0.005,-0.004,0.010,17,weighted_average,kalman(weighted_average),false
1788766027.608,7.325,-0.552,0.687,2.376,84.392,-0.022,0.179,2.054,82.442,0.531,-0.508,-0.322,0.802,3,weighted_average,kalman(weighted_average),true
1788766027.655,7.372,-0.154,0.672,2.383,79.246,-0.140,0.621,2.349,81.234,0.014,-0.051,-0.034,0.063,15,weighted_average,kalman(weighted_average),false
1788766027.710,7.427,-0.184,0.660,2.393,79.559,-0.184,0.700,2.414,80.619,-0.000,0.041,0.021,0.046,15,weighted_average,kalman(weighted_average),false
1788766027.764,7.481,0.092,0.675,2.527,76.710,-0.184,0.700,2.414,78.559,-0.275,0.025,-0.113,0.298,15,weighted_average,kalman(weighted_average),true
1788766027.832,7.549,-0.364,0.787,1.559,82.710,-0.184,0.700,2.414,80.676,0.181,-0.086,0.855,0.879,3,weighted_average,kalman(weighted_average),true
1788766027.948,7.665,-0.619,0.784,1.789,85.190,-0.596,0.780,1.822,84.297,0.023,-0.004,0.033,0.040,3,weighted_average,kalman(weighted_average),false
1788766028.004,7.722,0.248,0.726,2.061,76.562,-0.596,0.780,1.822,80.008,-0.844,0.054,-0.239,0.879,3,weighted_average,kalman(weighted_average),true
1788766028.050,7.767,0.095,0.723,2.392,76.759,-0.596,0.780,1.822,77.936,-0.692,0.057,-0.570,0.898,15,weighted_average,kalman(weighted_average),true
1788766028.105,7.822,-0.157,0.698,2.286,79.339,-0.197,0.706,2.244,78.096,-0.040,0.007,-0.042,0.058,15,weighted_average,kalman(weighted_average),false
1788766028.219,7.936,-0.551,0.791,1.873,84.490,-0.197,0.706,2.244,82.341,0.354,-0.085,0.371,0.520,3,weighted_average,kalman(weighted_average),true
1788766028.270,7.987,-0.349,0.817,1.524,82.549,-0.197,0.706,2.244,83.007,0.151,-0.111,0.720,0.744,3,weighted_average,kalman(weighted_average),true
1788766028.320,8.038,0.156,0.780,1.845,77.547,0.137,0.777,1.865,80.444,-0.018,-0.004,0.021,0.028,3,weighted_average,kalman(weighted_average),false
1788766028.375,8.092,-0.001,0.195,2.062,77.215,0.137,0.777,1.865,78.559,0.139,0.582,-0.197,0.630,17,weighted_average,kalman(weighted_average),true
1788766028.421,8.138,-0.019,0.202,2.064,77.505,0.137,0.777,1.865,77.658,0.156,0.574,-0.199,0.628,17,weighted_average,kalman(weighted_average),true
1788766028.536,8.253,0.000,0.187,2.088,77.159,0.009,0.225,2.073,76.748,0.009,0.038,-0.014,0.042,17,weighted_average,kalman(weighted_average),false
1788766028.586,8.303,-0.005,0.199,2.057,77.280,-0.011,0.159,2.081,76.871,-0.007,-0.039,0.023,0.046,17,weighted_average,kalman(weighted_average),false
1788766028.635,8.352,-0.034,0.222,2.045,77.814,-0.036,0.160,2.070,77.273,-0.002,-0.062,0.025,0.067,17,weighted_average,kalman(weighted_average),false
1788766028.689,8.406,-0.007,0.193,2.058,77.281,-0.028,0.158,2.068,77.262,-0.021,-0.035,0.010,0.042,17,weighted_average,kalman(weighted_average),false
1788766028.803,8.520,-0.838,0.738,0.916,87.389,-0.028,0.158,2.068,84.631,0.810,-0.580,1.151,1.523,3,weighted_average,kalman(weighted_average),true
1788766028.854,8.571,0.024,0.679,2.516,78.595,-0.028,0.158,2.068,82.018,-0.052,-0.521,-0.448,0.689,3,weighted_average,kalman(weighted_average),true
1788766028.907,8.624,-0.111,0.707,2.452,79.983,-0.107,0.679,2.432,81.184,0.004,-0.028,-0.020,0.035,3,weighted_average,kalman(weighted_average),false
1788766028.958,8.675,-0.652,0.721,0.633,85.555,-0.107,0.679,2.432,83.604,0.545,-0.042,1.799,1.881,3,weighted_average,kalman(weighted_average),true
1788766029.006,8.723,-0.501,0.761,2.217,83.934,-0.107,0.679,2.432,84.214,0.394,-0.081,0.215,0.457,3,weighted_average,kalman(weighted_average),true
1788766029.115,8.833,-0.912,0.785,1.465,88.067,-0.107,0.679,2.432,87.467,0.805,-0.105,0.968,1.263,3,weighted_average,kalman(weighted_average),true
1788766029.166,8.883,0.062,0.732,2.262,78.345,0.054,0.730,2.269,82.579,-0.007,-0.002,0.007,0.011,3,weighted_average,kalman(weighted_average),false
1788766029.218,8.936,-0.760,0.790,1.896,86.526,0.054,0.730,2.269,84.377,0.814,-0.060,0.373,0.897,3,weighted_average,kalman(weighted_average),true
1788766029.264,8.981,-0.902,0.790,1.512,87.958,0.054,0.730,2.269,86.271,0.956,-0.060,0.757,1.221,3,weighted_average,kalman(weighted_average),true
1788766029.317,9.034,0.090,0.795,1.891,78.201,0.086,0.788,1.933,82.401,-0.004,-0.007,0.042,0.043,3,weighted_average,kalman(weighted_average),false
1788766029.427,9.144,-0.813,0.801,1.262,87.113,0.086,0.788,1.933,85.172,0.900,-0.013,0.671,1.122,3,weighted_average,kalman(weighted_average),true
1788766029.481,9.198,-0.814,0.800,1.683,87.092,0.086,0.788,1.933,86.660,0.900,-0.012,0.250,0.934,3,weighted_average,kalman(weighted_average),true
1788766029.532,9.249,-0.367,0.801,0.971,82.795,0.086,0.788,1.933,84.948,0.453,-0.014,0.962,1.063,3,weighted_average,kalman(weighted_average),true
1788766029.577,9.294,-0.019,0.820,1.826,79.342,-0.015,0.819,1.830,82.057,0.004,-0.001,0.004,0.005,3,weighted_average,kalman(weighted_average),false
1788766029.635,9.352,-0.319,0.832,1.700,82.277,-0.225,0.830,1.735,81.647,0.094,-0.002,0.035,0.100,3,weighted_average,kalman(weighted_average),false
1788766029.747,9.464,-0.440,0.798,2.024,83.410,-0.438,0.807,1.954,82.453,0.002,0.009,-0.070,0.071,3,weighted_average,kalman(weighted_average),false
