# =============================================================================
# LOG MISSIONE AUTOPILOTA APRILTAG
# =============================================================================
# Descrizione: campioni registrati durante il volo autonomo; include posa stimata, waypoint attivo, distanze dal target, comandi RC e stato della missione.
# Generato il: 2026-09-07 10:10:25
# Formato dati: tabella CSV testuale con separatore ','
# Nota: le righe che iniziano con '#' sono commenti descrittivi.
# Separatore degli ID AprilTag multipli: '|'
#
# Legenda colonne:
# - timestamp_s: timestamp assoluto UNIX del campione [s]
# - tempo_relativo_s: tempo trascorso dal primo campione del file [s]
# - x_mondo_m: coordinata X della posa usata dall'autopilota nel frame mondo [m]
# - y_mondo_m: coordinata Y della posa usata dall'autopilota nel frame mondo [m]
# - z_mondo_m: coordinata Z della posa usata dall'autopilota nel frame mondo [m]
# - yaw_mondo_deg: yaw della posa usata dall'autopilota [deg]
# - waypoint_x_m: coordinata X del waypoint attivo [m]
# - waypoint_y_m: coordinata Y del waypoint attivo [m]
# - waypoint_z_m: coordinata Z del waypoint attivo [m]
# - waypoint_yaw_deg: yaw desiderato del waypoint attivo [deg]
# - comando_lr: comando RC laterale left/right inviato o calcolato dall'autopilota
# - comando_fb: comando RC forward/backward inviato o calcolato dall'autopilota
# - comando_ud: comando RC up/down inviato o calcolato dall'autopilota
# - comando_yaw: comando RC di rotazione yaw inviato o calcolato dall'autopilota
# - distanza_xy_m: distanza planare dal waypoint attivo [m]
# - distanza_3d_m: distanza spaziale dal waypoint attivo [m]
# - errore_yaw_deg: errore di orientamento rispetto al waypoint [deg]
# - indice_waypoint: indice del waypoint attivo nella sequenza
# - waypoint_raggiunto: true se il waypoint è stato considerato raggiunto in quel campione
# - missione_finita: true se la sequenza di waypoint risulta completata
# - fault: true se il controllore segnala una condizione anomala
# - motivo: motivo diagnostico restituito dall'autopilota
# - tag_ids: ID degli AprilTag usati per la stima, separati dal carattere indicato sopra
# - sorgente_posa: descrizione della sorgente della posa usata dall'autopilota
# =============================================================================

timestamp_s,tempo_relativo_s,x_mondo_m,y_mondo_m,z_mondo_m,yaw_mondo_deg,waypoint_x_m,waypoint_y_m,waypoint_z_m,waypoint_yaw_deg,comando_lr,comando_fb,comando_ud,comando_yaw,distanza_xy_m,distanza_3d_m,errore_yaw_deg,indice_waypoint,waypoint_raggiunto,missione_finita,fault,motivo,tag_ids,sorgente_posa
1788768428.951,0.000,-0.009,1.716,1.832,79.399,0.000,2.100,2.100,90.000,-3,-18,12,23,0.385,0.469,10.601,0,false,false,false,tracking,11,kalman(weighted_average)
1788768428.997,0.046,-0.009,1.716,1.832,79.398,0.000,2.100,2.100,90.000,-3,-18,12,23,0.385,0.469,10.602,0,false,false,false,tracking,11,kalman(weighted_average)
1788768429.049,0.097,-0.009,1.716,1.832,79.398,0.000,2.100,2.100,90.000,-3,-18,12,23,0.385,0.469,10.602,0,false,false,false,tracking,11,kalman(weighted_average)
1788768429.111,0.160,-0.009,1.716,1.832,79.398,0.000,2.100,2.100,90.000,-3,-18,12,23,0.385,0.469,10.602,0,false,false,false,tracking,11,kalman(weighted_average)
1788768429.151,0.200,-0.009,1.716,1.832,79.398,0.000,2.100,2.100,90.000,-3,-18,12,23,0.385,0.469,10.602,0,false,false,false,tracking,11,kalman(weighted_average)
1788768429.264,0.312,-0.009,1.716,1.832,79.398,0.000,2.100,2.100,90.000,-3,-18,12,23,0.385,0.469,10.602,0,false,false,false,tracking,11,kalman(weighted_average)
1788768429.311,0.360,-0.009,1.716,1.832,79.398,0.000,2.100,2.100,90.000,-3,-18,12,23,0.385,0.469,10.602,0,false,false,false,tracking,11,kalman(weighted_average)
1788768429.373,0.422,-0.009,1.716,1.832,79.398,0.000,2.100,2.100,90.000,-3,-18,12,23,0.385,0.469,10.602,0,false,false,false,tracking,11,kalman(weighted_average)
1788768429.444,0.493,-0.009,1.716,1.832,79.398,0.000,2.100,2.100,90.000,-3,-18,12,23,0.385,0.469,10.602,0,false,false,false,tracking,11,kalman(weighted_average)
1788768429.602,0.651,-0.009,1.716,1.832,79.398,0.000,2.100,2.100,90.000,-3,-18,12,23,0.385,0.469,10.602,0,false,false,false,tracking,11,kalman(weighted_average)
1788768429.653,0.702,-0.009,1.716,1.832,79.398,0.000,2.100,2.100,90.000,-3,-18,12,23,0.385,0.469,10.602,0,false,false,false,tracking,11,kalman(weighted_average)
1788768429.723,0.771,-0.009,1.716,1.832,79.398,0.000,2.100,2.100,90.000,-3,-18,12,23,0.385,0.469,10.602,0,false,false,false,tracking,11,kalman(weighted_average)
1788768429.771,0.820,-0.009,1.716,1.832,79.398,0.000,2.100,2.100,90.000,-3,-18,12,23,0.385,0.469,10.602,0,false,false,false,tracking,11,kalman(weighted_average)
1788768429.907,0.955,-0.009,1.716,1.832,79.398,0.000,2.100,2.100,90.000,-3,-18,12,23,0.385,0.469,10.602,0,false,false,false,tracking,11,kalman(weighted_average)
1788768429.988,1.036,-0.009,1.716,1.832,79.398,0.000,2.100,2.100,90.000,-3,-18,12,23,0.385,0.469,10.602,0,false,false,false,tracking,11,kalman(weighted_average)
1788768430.041,1.090,-0.009,1.716,1.832,79.398,0.000,2.100,2.100,90.000,-3,-18,12,23,0.385,0.469,10.602,0,false,false,false,tracking,11,kalman(weighted_average)
1788768430.109,1.158,-0.009,1.716,1.832,79.398,0.000,2.100,2.100,90.000,-3,-18,12,23,0.385,0.469,10.602,0,false,false,false,tracking,11,kalman(weighted_average)
1788768430.205,1.253,-0.009,1.716,1.832,79.398,0.000,2.100,2.100,90.000,-3,-18,12,23,0.385,0.469,10.602,0,false,false,false,tracking,11,kalman(weighted_average)
1788768430.244,1.292,-0.009,1.716,1.832,79.398,0.000,2.100,2.100,90.000,-3,-18,12,23,0.385,0.469,10.602,0,false,false,false,tracking,11,kalman(weighted_average)
