# =============================================================================
# CONFRONTO POSE APRILTAG RAW E POSE FILTRATE KALMAN
# =============================================================================
# Descrizione: tabella per valutare quanto il filtro di Kalman modifica la posa stimata a partire dalle misure grezze degli AprilTag.
# Generato il: 2026-09-07 10:10:25
# Formato dati: tabella CSV testuale con separatore ','
# Nota: le righe che iniziano con '#' sono commenti descrittivi.
# Separatore degli ID AprilTag multipli: '|'
#
# Legenda colonne:
# - timestamp_s: timestamp assoluto UNIX del campione [s]
# - tempo_relativo_s: tempo trascorso dal primo campione del file [s]
# - raw_x_m: coordinata X della posa grezza AprilTag [m]
# - raw_y_m: coordinata Y della posa grezza AprilTag [m]
# - raw_z_m: coordinata Z della posa grezza AprilTag [m]
# - raw_yaw_deg: yaw associato alla posa grezza AprilTag [deg]
# - kalman_x_m: coordinata X dopo filtraggio di Kalman [m]
# - kalman_y_m: coordinata Y dopo filtraggio di Kalman [m]
# - kalman_z_m: coordinata Z dopo filtraggio di Kalman [m]
# - kalman_yaw_deg: yaw filtrato da Kalman se yaw_filter_enabled=True, altrimenti corrisponde a quello grezzo [deg]
# - errore_x_m: differenza kalman_x_m - raw_x_m [m]
# - errore_y_m: differenza kalman_y_m - raw_y_m [m]
# - errore_z_m: differenza kalman_z_m - raw_z_m [m]
# - norma_errore_m: norma euclidea della correzione introdotta dal filtro [m]
# - tag_ids: ID degli AprilTag usati per la stima, separati dal carattere indicato sopra
# - sorgente_raw: descrizione della sorgente della posa grezza
# - sorgente_kalman: descrizione della sorgente della posa filtrata
# - outlier_scartato: true se il filtro di Kalman ha scartato la misura grezza: la posa filtrata e' solo la previsione
# =============================================================================

timestamp_s,tempo_relativo_s,raw_x_m,raw_y_m,raw_z_m,raw_yaw_deg,kalman_x_m,kalman_y_m,kalman_z_m,kalman_yaw_deg,errore_x_m,errore_y_m,errore_z_m,norma_errore_m,tag_ids,sorgente_raw,sorgente_kalman,outlier_scartato
1788768428.854,4.387,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.399,-0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768428.982,4.515,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,-0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768429.037,4.570,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,-0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768429.097,4.630,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,-0.000,-0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768429.140,4.673,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,-0.000,-0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768429.195,4.728,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,-0.000,-0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768429.295,4.828,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,-0.000,-0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768429.353,4.886,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,-0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768429.419,4.952,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,-0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768429.500,5.032,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,-0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768429.643,5.176,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,-0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768429.710,5.242,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768429.758,5.291,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768429.843,5.376,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768429.972,5.505,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768430.031,5.564,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768430.089,5.622,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768430.143,5.676,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768430.231,5.764,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768430.291,5.824,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768430.353,5.886,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768430.401,5.934,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768430.487,6.020,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768430.552,6.085,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768430.594,6.127,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768430.650,6.182,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768430.741,6.274,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768430.808,6.341,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768430.871,6.404,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768430.905,6.438,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768430.993,6.525,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768431.045,6.578,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768431.106,6.638,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768431.163,6.696,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768431.266,6.798,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768431.309,6.842,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768431.364,6.897,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768431.417,6.949,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768431.501,7.033,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768431.563,7.096,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768431.606,7.139,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768431.660,7.192,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768431.716,7.249,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768431.813,7.346,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768431.859,7.392,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768431.951,7.484,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768432.004,7.537,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768432.090,7.623,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768432.159,7.692,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768432.196,7.729,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768432.252,7.785,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768432.343,7.876,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768432.399,7.932,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768432.461,7.994,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768432.515,8.048,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768432.599,8.132,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768432.657,8.190,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768432.708,8.241,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768432.758,8.291,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768432.808,8.341,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768432.894,8.427,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768432.959,8.491,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768432.997,8.530,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768433.054,8.587,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768433.159,8.692,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768433.220,8.752,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768433.260,8.792,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768433.317,8.850,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768433.362,8.894,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768433.485,9.018,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768433.548,9.081,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768433.629,9.162,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768433.865,9.398,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768433.960,9.493,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768434.083,9.616,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768434.142,9.675,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768434.226,9.759,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768434.363,9.896,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768434.441,9.974,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
1788768434.561,10.094,-0.009,1.716,1.832,79.398,-0.009,1.716,1.832,79.398,0.000,0.000,0.000,0.000,11,weighted_average,kalman(weighted_average),false
