# =============================================================================
# CONFRONTO POSE APRILTAG RAW E POSE FILTRATE KALMAN
# =============================================================================
# Descrizione: tabella per valutare quanto il filtro di Kalman modifica la posa stimata a partire dalle misure grezze degli AprilTag.
# Generato il: 2026-09-08 11:15:20
# Formato dati: tabella CSV testuale con separatore ','
# Nota: le righe che iniziano con '#' sono commenti descrittivi.
# Separatore degli ID AprilTag multipli: '|'
#
# Legenda colonne:
# - timestamp_s: timestamp assoluto UNIX del campione [s]
# - tempo_relativo_s: tempo trascorso dal primo campione del file [s]
# - raw_x_m: coordinata X della posa grezza AprilTag [m]
# - raw_y_m: coordinata Y della posa grezza AprilTag [m]
# - raw_z_m: coordinata Z della posa grezza AprilTag [m]
# - raw_yaw_deg: yaw associato alla posa grezza AprilTag [deg]
# - kalman_x_m: coordinata X dopo filtraggio di Kalman [m]
# - kalman_y_m: coordinata Y dopo filtraggio di Kalman [m]
# - kalman_z_m: coordinata Z dopo filtraggio di Kalman [m]
# - kalman_yaw_deg: yaw filtrato da Kalman se yaw_filter_enabled=True, altrimenti corrisponde a quello grezzo [deg]
# - errore_x_m: differenza kalman_x_m - raw_x_m [m]
# - errore_y_m: differenza kalman_y_m - raw_y_m [m]
# - errore_z_m: differenza kalman_z_m - raw_z_m [m]
# - norma_errore_m: norma euclidea della correzione introdotta dal filtro [m]
# - tag_ids: ID degli AprilTag usati per la stima, separati dal carattere indicato sopra
# - sorgente_raw: descrizione della sorgente della posa grezza
# - sorgente_kalman: descrizione della sorgente della posa filtrata
# - outlier_scartato: true se il filtro di Kalman ha scartato la misura grezza: la posa filtrata e' solo la previsione
# =============================================================================

timestamp_s,tempo_relativo_s,raw_x_m,raw_y_m,raw_z_m,raw_yaw_deg,kalman_x_m,kalman_y_m,kalman_z_m,kalman_yaw_deg,errore_x_m,errore_y_m,errore_z_m,norma_errore_m,tag_ids,sorgente_raw,sorgente_kalman,outlier_scartato
1788858771.193,2.299,-0.698,1.841,0.313,82.837,-0.656,1.838,0.289,83.021,0.042,-0.003,-0.025,0.049,3,weighted_average,kalman(weighted_average),false
1788858771.275,2.380,-0.280,1.903,2.494,78.497,-0.656,1.838,0.289,80.667,-0.376,-0.065,-2.205,2.238,3,weighted_average,kalman(weighted_average),true
1788858771.325,2.430,-0.340,1.914,2.419,79.046,-0.656,1.838,0.289,79.525,-0.317,-0.076,-2.130,2.155,3,weighted_average,kalman(weighted_average),true
1788858771.380,2.485,0.406,1.918,2.001,73.154,-0.656,1.838,0.289,75.654,-1.062,-0.080,-1.712,2.017,3,weighted_average,kalman(weighted_average),true
1788858771.431,2.537,-0.566,1.831,0.240,81.810,-0.570,1.831,0.243,78.054,-0.005,0.000,0.002,0.005,3,weighted_average,kalman(weighted_average),false
1788858771.482,2.587,-0.776,1.879,2.528,82.655,-0.570,1.831,0.243,80.290,0.206,-0.048,-2.285,2.295,3,weighted_average,kalman(weighted_average),true
1788858771.567,2.672,0.369,1.874,0.626,74.190,-0.570,1.831,0.243,76.802,-0.940,-0.043,-0.383,1.015,3,weighted_average,kalman(weighted_average),true
1788858771.621,2.727,-0.327,1.868,2.621,78.828,-0.570,1.831,0.243,77.522,-0.243,-0.037,-2.378,2.391,3,weighted_average,kalman(weighted_average),true
1788858771.670,2.775,-0.525,1.778,0.100,81.555,-0.527,1.780,0.107,79.525,-0.002,0.003,0.007,0.008,3,weighted_average,kalman(weighted_average),false
1788858771.732,2.837,0.194,1.864,2.512,74.503,-0.527,1.780,0.107,76.951,-0.722,-0.083,-2.405,2.512,3,weighted_average,kalman(weighted_average),true
1788858771.769,2.874,2.101,1.532,3.195,55.811,-0.527,1.780,0.107,66.379,-2.628,0.248,-3.088,4.063,15,weighted_average,kalman(weighted_average),true
1788858771.855,2.960,1.055,1.483,3.226,66.142,-0.527,1.780,0.107,63.521,-1.583,0.297,-3.119,3.510,3,weighted_average,kalman(weighted_average),true
1788858771.906,3.011,-0.353,1.824,0.336,80.126,-0.362,1.822,0.324,71.728,-0.009,-0.002,-0.012,0.015,3,weighted_average,kalman(weighted_average),false
1788858771.955,3.060,-0.260,1.965,1.445,78.983,-0.362,1.822,0.324,76.151,-0.102,-0.143,-1.121,1.135,3,weighted_average,kalman(weighted_average),true
1788858772.008,3.114,1.509,1.846,2.457,62.442,-0.362,1.822,0.324,70.030,-1.871,-0.024,-2.133,2.837,15,weighted_average,kalman(weighted_average),true
1788858772.058,3.163,0.785,1.811,2.064,70.034,-0.362,1.822,0.324,69.715,-1.147,0.011,-1.740,2.084,3,weighted_average,kalman(weighted_average),true
1788858772.149,3.254,-1.818,1.457,1.909,97.320,-0.362,1.822,0.324,87.285,1.456,0.365,-1.585,2.183,17,weighted_average,kalman(weighted_average),true
1788858772.194,3.299,1.034,1.834,2.824,66.037,-0.362,1.822,0.324,77.918,-1.396,-0.012,-2.500,2.864,15,weighted_average,kalman(weighted_average),true
1788858772.247,3.352,-0.546,1.792,0.604,80.891,-0.541,1.793,0.597,79.875,0.004,0.001,-0.007,0.008,15,weighted_average,kalman(weighted_average),false
1788858772.297,3.403,1.354,1.742,2.917,63.122,-0.541,1.793,0.597,71.571,-1.896,0.051,-2.319,2.996,15,weighted_average,kalman(weighted_average),true
1788858772.347,3.452,-0.248,1.957,1.457,79.062,-0.541,1.793,0.597,74.383,-0.294,-0.165,-0.860,0.923,3,weighted_average,kalman(weighted_average),true
1788858772.432,3.538,-1.312,1.446,1.980,91.331,-0.541,1.793,0.597,84.791,0.770,0.347,-1.383,1.620,17,weighted_average,kalman(weighted_average),true
1788858772.481,3.586,-0.078,1.699,1.087,77.849,-0.101,1.704,1.062,82.395,-0.024,0.005,-0.025,0.035,9,weighted_average,kalman(weighted_average),false
1788858772.536,3.641,-1.188,1.688,0.325,87.152,-0.101,1.704,1.062,85.729,1.086,0.015,0.737,1.312,3,weighted_average,kalman(weighted_average),true
1788858772.588,3.693,-0.113,1.683,1.122,78.167,-0.111,1.687,1.111,82.671,0.002,0.004,-0.011,0.012,9,weighted_average,kalman(weighted_average),false
1788858772.640,3.745,-0.162,1.026,1.073,78.116,-0.111,1.687,1.111,80.387,0.051,0.661,0.038,0.664,1,weighted_average,kalman(weighted_average),true
1788858772.723,3.828,-0.102,1.683,1.122,77.981,-0.103,1.684,1.121,78.478,-0.001,0.001,-0.002,0.002,9,weighted_average,kalman(weighted_average),false
1788858772.774,3.879,-0.160,1.018,1.114,78.028,-0.103,1.684,1.121,77.811,0.057,0.666,0.007,0.669,1,weighted_average,kalman(weighted_average),true
1788858772.825,3.931,-0.102,1.685,1.169,77.962,-0.103,1.685,1.159,77.499,-0.000,-0.000,-0.009,0.009,9,weighted_average,kalman(weighted_average),false
1788858772.877,3.982,-0.101,1.692,1.189,78.013,-0.102,1.690,1.183,77.458,-0.000,-0.002,-0.006,0.006,9,weighted_average,kalman(weighted_average),false
1788858772.927,4.032,-0.478,1.345,1.411,81.095,-0.102,1.690,1.183,79.131,0.376,0.345,-0.227,0.559,17,weighted_average,kalman(weighted_average),true
1788858773.061,4.166,-0.170,1.012,1.209,78.083,-0.102,1.690,1.183,78.508,0.069,0.677,-0.025,0.681,1,weighted_average,kalman(weighted_average),true
1788858773.127,4.232,-0.177,1.021,1.218,78.207,-0.174,1.049,1.216,78.218,0.003,0.028,-0.001,0.028,1,weighted_average,kalman(weighted_average),false
1788858773.175,4.280,-0.082,1.525,1.235,76.235,-0.174,1.049,1.216,76.999,-0.092,-0.476,-0.019,0.485,11,weighted_average,kalman(weighted_average),true
1788858773.221,4.326,-0.081,1.528,1.266,76.212,-0.174,1.049,1.216,76.334,-0.092,-0.479,-0.050,0.490,11,weighted_average,kalman(weighted_average),true
1788858773.304,4.409,-0.085,1.527,1.304,76.165,-0.092,1.488,1.297,75.848,-0.007,-0.040,-0.007,0.041,11,weighted_average,kalman(weighted_average),false
1788858773.356,4.461,-0.094,1.524,1.313,76.240,-0.085,1.554,1.315,75.879,0.008,0.030,0.002,0.032,11,weighted_average,kalman(weighted_average),false
1788858773.406,4.512,-0.107,1.520,1.345,76.282,-0.092,1.570,1.342,75.974,0.014,0.050,-0.003,0.052,11,weighted_average,kalman(weighted_average),false
1788858773.455,4.560,-0.095,1.531,1.366,76.217,-0.092,1.570,1.365,76.036,0.003,0.039,-0.001,0.039,11,weighted_average,kalman(weighted_average),false
1788858773.512,4.617,-0.127,1.525,1.396,76.844,-0.113,1.556,1.395,76.433,0.014,0.031,-0.002,0.034,11|14,weighted_average,kalman(weighted_average),false
1788858773.595,4.700,-0.128,1.527,1.433,76.812,-0.127,1.540,1.433,76.731,0.001,0.013,0.001,0.013,11|14,weighted_average,kalman(weighted_average),false
1788858773.645,4.750,-0.132,1.536,1.457,76.869,-0.133,1.536,1.457,76.872,-0.002,-0.000,0.000,0.002,11|14,weighted_average,kalman(weighted_average),false
1788858773.699,4.804,-0.140,1.530,1.471,76.936,-0.141,1.531,1.476,76.977,-0.000,0.001,0.004,0.004,11|14,weighted_average,kalman(weighted_average),false
1788858773.750,4.856,-0.144,1.528,1.503,76.920,-0.145,1.528,1.501,77.007,-0.002,-0.001,-0.003,0.003,11|14,weighted_average,kalman(weighted_average),false
1788858773.799,4.904,-0.145,1.523,1.515,76.844,-0.148,1.523,1.518,76.966,-0.002,0.000,0.003,0.004,11|14,weighted_average,kalman(weighted_average),false
1788858773.882,4.988,-0.157,1.523,1.558,76.975,-0.156,1.521,1.556,77.001,0.000,-0.002,-0.002,0.002,11|14,weighted_average,kalman(weighted_average),false
1788858773.934,5.039,-0.149,1.534,1.568,76.942,-0.153,1.529,1.572,76.981,-0.004,-0.005,0.004,0.008,11|14,weighted_average,kalman(weighted_average),false
1788858773.989,5.095,-0.156,1.525,1.594,76.915,-0.156,1.527,1.594,76.951,0.001,0.002,-0.001,0.002,11|14,weighted_average,kalman(weighted_average),false
1788858774.036,5.141,-0.162,1.528,1.628,77.030,-0.160,1.528,1.621,76.991,0.002,-0.000,-0.006,0.007,11|14,weighted_average,kalman(weighted_average),false
1788858774.087,5.192,-0.163,1.528,1.642,77.055,-0.163,1.529,1.643,77.030,0.000,0.000,0.002,0.002,11|14,weighted_average,kalman(weighted_average),false
1788858774.170,5.275,-0.170,1.526,1.681,77.101,-0.170,1.527,1.681,77.087,0.001,0.001,-0.000,0.001,11|14,weighted_average,kalman(weighted_average),false
1788858774.222,5.327,-0.171,1.532,1.688,77.179,-0.172,1.530,1.694,77.152,-0.001,-0.002,0.006,0.006,11|14,weighted_average,kalman(weighted_average),false
1788858774.272,5.377,-0.172,1.530,1.719,77.116,-0.173,1.530,1.716,77.152,-0.001,0.001,-0.003,0.003,11|14,weighted_average,kalman(weighted_average),false
1788858774.323,5.428,-0.172,1.535,1.731,77.167,-0.173,1.533,1.733,77.173,-0.001,-0.002,0.002,0.003,11|14,weighted_average,kalman(weighted_average),false
1788858774.371,5.477,-0.175,1.535,1.756,77.184,-0.174,1.535,1.754,77.190,0.000,0.000,-0.002,0.002,11|14,weighted_average,kalman(weighted_average),false
1788858774.455,5.560,-0.179,1.524,1.791,77.133,-0.178,1.528,1.790,77.169,0.001,0.004,-0.001,0.004,11|14,weighted_average,kalman(weighted_average),false
1788858774.510,5.615,-0.172,1.531,1.802,77.034,-0.175,1.529,1.806,77.092,-0.003,-0.002,0.004,0.005,11|14,weighted_average,kalman(weighted_average),false
1788858774.561,5.666,-0.177,1.529,1.815,77.082,-0.176,1.529,1.819,77.074,0.001,-0.000,0.003,0.003,11|14,weighted_average,kalman(weighted_average),false
1788858774.611,5.717,-0.178,1.533,1.835,77.112,-0.177,1.531,1.835,77.083,0.001,-0.002,-0.000,0.002,11|14,weighted_average,kalman(weighted_average),false
1788858774.659,5.765,-0.178,1.535,1.844,77.129,-0.178,1.534,1.847,77.101,0.000,-0.001,0.002,0.003,11|14,weighted_average,kalman(weighted_average),false
1788858774.750,5.855,-0.185,1.542,1.854,77.259,-0.184,1.540,1.859,77.202,0.001,-0.001,0.005,0.005,11|14,weighted_average,kalman(weighted_average),false
1788858774.798,5.903,-0.186,1.548,1.865,77.332,-0.186,1.546,1.866,77.289,-0.000,-0.002,0.000,0.002,11|14,weighted_average,kalman(weighted_average),false
1788858774.851,5.956,-0.185,1.547,1.863,77.242,-0.186,1.548,1.867,77.289,-0.002,0.002,0.004,0.005,11|14,weighted_average,kalman(weighted_average),false
1788858774.901,6.006,-0.187,1.547,1.866,77.275,-0.187,1.548,1.868,77.298,-0.000,0.002,0.002,0.003,11|14,weighted_average,kalman(weighted_average),false
1788858774.953,6.058,-0.182,1.552,1.866,77.181,-0.184,1.552,1.868,77.249,-0.003,-0.001,0.002,0.004,11|14,weighted_average,kalman(weighted_average),false
1788858775.049,6.154,-0.186,1.556,1.869,77.256,-0.185,1.556,1.869,77.253,0.001,0.000,0.001,0.001,11|14,weighted_average,kalman(weighted_average),false
1788858775.097,6.202,-0.188,1.554,1.868,77.247,-0.187,1.555,1.869,77.250,0.001,0.001,0.001,0.002,11|14,weighted_average,kalman(weighted_average),false
1788858775.150,6.255,-0.188,1.557,1.870,77.279,-0.188,1.557,1.870,77.266,0.000,-0.000,-0.001,0.001,11|14,weighted_average,kalman(weighted_average),false
1788858775.198,6.303,-0.189,1.562,1.877,77.302,-0.189,1.560,1.875,77.287,-0.000,-0.001,-0.003,0.003,11|14,weighted_average,kalman(weighted_average),false
1788858775.251,6.356,-0.190,1.561,1.869,77.250,-0.190,1.562,1.872,77.273,-0.000,0.001,0.003,0.003,11|14,weighted_average,kalman(weighted_average),false
1788858775.346,6.451,-0.191,1.565,1.867,77.271,-0.191,1.565,1.869,77.273,-0.000,-0.000,0.001,0.001,11|14,weighted_average,kalman(weighted_average),false
1788858775.414,6.519,-0.191,1.565,1.867,77.271,-0.191,1.566,1.867,77.272,-0.000,0.001,-0.000,0.001,11|14,weighted_average,kalman(weighted_average),false
1788858775.468,6.573,-0.188,1.569,1.871,77.231,-0.189,1.568,1.869,77.248,-0.001,-0.001,-0.002,0.002,11|14,weighted_average,kalman(weighted_average),false
1788858775.516,6.621,-0.190,1.572,1.867,77.252,-0.190,1.571,1.868,77.247,0.001,-0.001,0.001,0.001,11|14,weighted_average,kalman(weighted_average),false
1788858775.607,6.712,-0.192,1.576,1.869,77.111,-0.191,1.576,1.868,77.154,0.001,-0.000,-0.000,0.001,11|14,weighted_average,kalman(weighted_average),false
1788858775.658,6.763,-0.188,1.577,1.863,76.844,-0.190,1.578,1.865,76.960,-0.001,0.001,0.002,0.002,11|14,weighted_average,kalman(weighted_average),false
1788858775.713,6.818,-0.186,1.578,1.869,76.437,-0.187,1.579,1.867,76.625,-0.001,0.001,-0.002,0.003,11|14,weighted_average,kalman(weighted_average),false
1788858775.765,6.870,-0.184,1.571,1.861,76.127,-0.185,1.574,1.863,76.272,-0.000,0.004,0.002,0.004,11|14,weighted_average,kalman(weighted_average),false
1788858775.815,6.920,-0.185,1.570,1.857,75.938,-0.184,1.571,1.859,75.987,0.001,0.001,0.002,0.002,11|14,weighted_average,kalman(weighted_average),false
1788858775.908,7.013,-0.177,1.570,1.866,75.273,-0.178,1.569,1.863,75.356,-0.001,-0.000,-0.003,0.003,11|14,weighted_average,kalman(weighted_average),false
1788858775.957,7.062,-0.173,1.563,1.862,74.786,-0.174,1.565,1.863,74.901,-0.001,0.002,0.000,0.002,11|14,weighted_average,kalman(weighted_average),false
1788858776.012,7.117,-0.168,1.557,1.861,74.311,-0.169,1.559,1.862,74.397,-0.001,0.002,0.001,0.002,11|14,weighted_average,kalman(weighted_average),false
1788858776.074,7.180,-0.165,1.556,1.868,74.120,-0.164,1.555,1.866,74.026,0.001,-0.001,-0.002,0.002,11|14,weighted_average,kalman(weighted_average),false
1788858776.174,7.279,-0.165,1.551,1.868,73.948,-0.163,1.551,1.869,73.757,0.002,-0.001,0.000,0.002,11|14,weighted_average,kalman(weighted_average),false
1788858776.225,7.330,-0.156,1.540,1.869,73.424,-0.158,1.543,1.870,73.474,-0.002,0.003,0.000,0.003,11|14,weighted_average,kalman(weighted_average),false
1788858776.270,7.376,-0.148,1.529,1.864,72.972,-0.151,1.533,1.866,73.109,-0.003,0.004,0.003,0.006,11|14,weighted_average,kalman(weighted_average),false
1788858776.322,7.427,-0.139,1.514,1.867,72.625,-0.142,1.519,1.866,72.714,-0.003,0.004,-0.000,0.005,11|14,weighted_average,kalman(weighted_average),false
1788858776.371,7.476,-0.132,1.503,1.869,72.405,-0.134,1.505,1.868,72.403,-0.001,0.002,-0.001,0.003,11|14,weighted_average,kalman(weighted_average),false
1788858776.461,7.566,-0.128,1.489,1.869,72.324,-0.126,1.488,1.869,72.148,0.002,-0.001,-0.000,0.002,11|14,weighted_average,kalman(weighted_average),false
1788858776.508,7.613,-0.122,1.479,1.865,72.349,-0.122,1.478,1.867,72.174,0.000,-0.000,0.002,0.002,11|14,weighted_average,kalman(weighted_average),false
1788858776.563,7.669,-0.116,1.470,1.865,72.272,-0.116,1.469,1.865,72.164,-0.000,-0.001,0.000,0.001,11|14,weighted_average,kalman(weighted_average),false
1788858776.613,7.719,-0.108,1.453,1.865,72.189,-0.109,1.456,1.865,72.139,-0.001,0.003,-0.001,0.003,11|14,weighted_average,kalman(weighted_average),false
1788858776.662,7.767,-0.103,1.446,1.867,72.158,-0.103,1.446,1.866,72.120,-0.001,-0.000,-0.001,0.001,11|14,weighted_average,kalman(weighted_average),false
1788858776.763,7.868,-0.089,1.424,1.865,72.104,-0.090,1.424,1.865,72.078,-0.000,-0.000,0.000,0.000,11|14,weighted_average,kalman(weighted_average),false
1788858776.811,7.916,-0.087,1.408,1.865,72.186,-0.086,1.410,1.865,72.129,0.001,0.002,-0.000,0.002,11|14,weighted_average,kalman(weighted_average),false
1788858776.861,7.967,-0.076,1.398,1.869,72.040,-0.078,1.398,1.867,72.080,-0.001,-0.000,-0.002,0.002,11|14,weighted_average,kalman(weighted_average),false
1788858776.912,8.017,-0.076,1.392,1.864,72.120,-0.074,1.390,1.866,72.093,0.002,-0.003,0.001,0.004,11|14,weighted_average,kalman(weighted_average),false
1788858776.961,8.066,-0.042,1.373,1.855,71.366,-0.053,1.376,1.859,71.715,-0.011,0.003,0.004,0.012,11,weighted_average,kalman(weighted_average),false
1788858777.053,8.158,-0.031,1.353,1.862,71.400,-0.031,1.353,1.860,71.422,0.000,0.000,-0.002,0.002,11,weighted_average,kalman(weighted_average),false
1788858777.099,8.205,-0.053,1.352,1.865,72.180,-0.041,1.348,1.863,71.785,0.012,-0.004,-0.002,0.013,11|14,weighted_average,kalman(weighted_average),false
1788858777.151,8.257,-0.042,1.337,1.868,72.113,-0.041,1.337,1.867,71.976,0.002,0.001,-0.001,0.002,11|14,weighted_average,kalman(weighted_average),false
1788858777.203,8.308,-0.038,1.329,1.867,72.092,-0.039,1.329,1.868,72.079,-0.000,-0.001,0.001,0.001,11|14,weighted_average,kalman(weighted_average),false
1788858777.357,8.463,-0.018,1.297,1.863,72.019,-0.019,1.298,1.864,72.080,-0.002,0.000,0.001,0.002,11|14,weighted_average,kalman(weighted_average),false
1788858777.420,8.525,-0.015,1.293,1.867,72.032,-0.013,1.291,1.866,72.045,0.001,-0.002,-0.001,0.003,11|14,weighted_average,kalman(weighted_average),false
1788858777.482,8.587,-0.011,1.279,1.865,72.034,-0.009,1.280,1.865,72.030,0.001,0.001,0.000,0.002,11|14,weighted_average,kalman(weighted_average),false
