# =============================================================================
# LOG MISSIONE AUTOPILOTA APRILTAG
# =============================================================================
# Descrizione: campioni registrati durante il volo autonomo; include posa stimata, waypoint attivo, distanze dal target, comandi RC e stato della missione.
# Generato il: 2026-09-10 10:41:30
# Formato dati: tabella CSV testuale con separatore ','
# Nota: le righe che iniziano con '#' sono commenti descrittivi.
# Separatore degli ID AprilTag multipli: '|'
#
# Legenda colonne:
# - timestamp_s: timestamp assoluto UNIX del campione [s]
# - tempo_relativo_s: tempo trascorso dal primo campione del file [s]
# - x_mondo_m: coordinata X della posa usata dall'autopilota nel frame mondo [m]
# - y_mondo_m: coordinata Y della posa usata dall'autopilota nel frame mondo [m]
# - z_mondo_m: coordinata Z della posa usata dall'autopilota nel frame mondo [m]
# - yaw_mondo_deg: yaw della posa usata dall'autopilota [deg]
# - waypoint_x_m: coordinata X del waypoint attivo [m]
# - waypoint_y_m: coordinata Y del waypoint attivo [m]
# - waypoint_z_m: coordinata Z del waypoint attivo [m]
# - waypoint_yaw_deg: yaw desiderato del waypoint attivo [deg]
# - comando_lr: comando RC laterale left/right inviato o calcolato dall'autopilota
# - comando_fb: comando RC forward/backward inviato o calcolato dall'autopilota
# - comando_ud: comando RC up/down inviato o calcolato dall'autopilota
# - comando_yaw: comando RC di rotazione yaw inviato o calcolato dall'autopilota
# - distanza_xy_m: distanza planare dal waypoint attivo [m]
# - distanza_3d_m: distanza spaziale dal waypoint attivo [m]
# - errore_yaw_deg: errore di orientamento rispetto al waypoint [deg]
# - indice_waypoint: indice del waypoint attivo nella sequenza
# - waypoint_raggiunto: true se il waypoint è stato considerato raggiunto in quel campione
# - missione_finita: true se la sequenza di waypoint risulta completata
# - fault: true se il controllore segnala una condizione anomala
# - motivo: motivo diagnostico restituito dall'autopilota
# - tag_ids: ID degli AprilTag usati per la stima, separati dal carattere indicato sopra
# - sorgente_posa: descrizione della sorgente della posa usata dall'autopilota
# =============================================================================

timestamp_s,tempo_relativo_s,x_mondo_m,y_mondo_m,z_mondo_m,yaw_mondo_deg,waypoint_x_m,waypoint_y_m,waypoint_z_m,waypoint_yaw_deg,comando_lr,comando_fb,comando_ud,comando_yaw,distanza_xy_m,distanza_3d_m,errore_yaw_deg,indice_waypoint,waypoint_raggiunto,missione_finita,fault,motivo,tag_ids,sorgente_posa
1789029510.806,0.747,-0.135,1.460,1.770,84.801,0.000,2.100,2.100,90.000,4,-18,15,13,0.654,0.733,5.199,0,false,false,false,tracking,11,kalman(weighted_average)
1789029510.844,0.784,-0.159,1.383,1.793,85.491,0.000,2.100,2.100,90.000,5,-18,14,11,0.734,0.796,4.509,0,false,false,false,tracking,1|9|17,kalman(weighted_average)
1789029510.890,0.830,-0.159,1.383,1.793,89.651,0.000,2.100,2.100,90.000,8,-18,14,0,0.734,0.796,0.349,0,false,false,false,tracking,1|9|17,kalman(weighted_average)
1789029510.944,0.885,-0.210,1.369,1.778,88.765,0.000,2.100,2.100,90.000,10,-18,14,0,0.760,0.826,1.235,0,false,false,false,tracking,1|9|17,kalman(weighted_average)
1789029511.003,0.943,-0.215,1.365,1.783,87.864,0.000,2.100,2.100,90.000,9,-18,14,0,0.766,0.829,2.136,0,false,false,false,tracking,1|9|17,kalman(weighted_average)
1789029511.096,1.037,-0.209,1.401,1.841,87.160,0.000,2.100,2.100,90.000,9,-18,12,0,0.730,0.774,2.840,0,false,false,false,tracking,9|17,kalman(weighted_average)
1789029511.136,1.076,-0.193,1.387,1.819,86.703,0.000,2.100,2.100,90.000,8,-18,13,0,0.739,0.790,3.297,0,false,false,false,tracking,1|9|17,kalman(weighted_average)
1789029511.185,1.126,-0.310,1.315,1.842,87.533,0.000,2.100,2.100,90.000,14,-18,12,0,0.844,0.883,2.467,0,false,false,false,tracking,17,kalman(weighted_average)
1789029511.234,1.174,-0.248,1.388,1.840,87.128,0.000,2.100,2.100,90.000,11,-18,12,0,0.754,0.797,2.872,0,false,false,false,tracking,9|17,kalman(weighted_average)
1789029511.295,1.235,-0.254,1.305,1.835,86.979,0.000,2.100,2.100,90.000,11,-18,12,0,0.834,0.875,3.021,0,false,false,false,tracking,17,kalman(weighted_average)
1789029511.410,1.351,-0.251,1.259,1.860,86.856,0.000,2.100,2.100,90.000,10,-18,11,0,0.877,0.910,3.144,0,false,false,false,tracking,17,kalman(weighted_average)
1789029511.466,1.407,-0.251,1.259,1.860,91.994,0.000,2.100,2.100,90.000,14,-18,11,0,0.877,0.910,-1.994,0,false,false,false,tracking,1|9|17,kalman(weighted_average)
1789029511.518,1.459,-0.156,1.451,1.854,89.294,0.000,2.100,2.100,90.000,7,-18,11,0,0.668,0.711,0.706,0,false,false,false,tracking,9|17,kalman(weighted_average)
1789029511.559,1.500,-0.165,1.485,1.901,88.104,0.000,2.100,2.100,90.000,7,-18,0,0,0.637,0.668,1.896,0,false,false,false,tracking,9|17,kalman(weighted_average)
1789029511.662,1.603,-0.145,1.468,1.857,87.164,0.000,2.100,2.100,90.000,6,-18,11,0,0.649,0.693,2.836,0,false,false,false,tracking,1|9|17,kalman(weighted_average)
1789029511.695,1.636,-0.118,1.447,1.826,86.333,0.000,2.100,2.100,90.000,4,-18,12,0,0.664,0.718,3.667,0,false,false,false,tracking,1|9|17,kalman(weighted_average)
1789029511.745,1.686,-0.118,1.435,1.829,86.233,0.000,2.100,2.100,90.000,4,-18,12,0,0.675,0.727,3.767,0,false,false,false,tracking,1|9|17,kalman(weighted_average)
1789029511.799,1.740,-0.121,1.430,1.833,86.227,0.000,2.100,2.100,90.000,4,-18,12,0,0.681,0.732,3.773,0,false,false,false,tracking,1|9|17,kalman(weighted_average)
1789029511.852,1.792,-0.134,1.436,1.830,86.425,0.000,2.100,2.100,90.000,5,-18,12,0,0.678,0.729,3.575,0,false,false,false,tracking,1|9|17,kalman(weighted_average)
1789029511.963,1.903,-0.165,1.450,1.846,86.858,0.000,2.100,2.100,90.000,6,-18,11,0,0.671,0.718,3.142,0,false,false,false,tracking,1|9|17,kalman(weighted_average)
1789029512.001,1.942,-0.136,1.508,1.842,86.705,0.000,2.100,2.100,90.000,5,-18,12,0,0.607,0.660,3.295,0,false,false,false,tracking,9|17,kalman(weighted_average)
1789029512.051,1.992,-0.112,1.521,1.888,86.566,0.000,2.100,2.100,90.000,4,-18,10,0,0.590,0.626,3.434,0,false,false,false,tracking,9|17,kalman(weighted_average)
1789029512.101,2.042,-0.118,1.402,1.860,86.312,0.000,2.100,2.100,90.000,4,-18,11,0,0.707,0.747,3.688,0,false,false,false,tracking,17,kalman(weighted_average)
1789029512.159,2.099,-0.097,1.479,1.896,86.393,0.000,2.100,2.100,90.000,3,-18,9,0,0.628,0.660,3.607,0,false,false,false,tracking,9|17,kalman(weighted_average)
1789029512.262,2.203,-0.100,1.496,1.875,86.690,0.000,2.100,2.100,90.000,3,-18,10,0,0.612,0.652,3.310,0,false,false,false,tracking,1|9|17,kalman(weighted_average)
1789029512.301,2.241,-0.085,1.374,1.886,86.162,0.000,2.100,2.100,90.000,2,-18,10,0,0.731,0.761,3.838,0,false,false,false,tracking,17,kalman(weighted_average)
1789029512.355,2.296,-0.079,1.502,1.929,86.443,0.000,2.100,2.100,90.000,2,-18,0,0,0.603,0.627,3.557,0,false,false,false,tracking,9|17,kalman(weighted_average)
1789029512.400,2.341,-0.082,1.574,1.934,86.671,0.000,2.100,2.100,90.000,3,-18,0,0,0.532,0.557,3.329,0,false,false,false,tracking,9|17,kalman(weighted_average)
1789029512.449,2.389,-0.072,1.579,1.887,86.723,0.000,2.100,2.100,90.000,2,-18,10,0,0.526,0.567,3.277,0,false,false,false,tracking,1|9|17,kalman(weighted_average)
1789029512.564,2.505,-0.114,1.475,1.916,86.835,0.000,2.100,2.100,90.000,4,-18,0,0,0.635,0.662,3.165,0,false,false,false,tracking,17,kalman(weighted_average)
1789029512.600,2.541,-0.114,1.475,1.916,91.888,0.000,2.100,2.100,90.000,7,-18,0,0,0.635,0.662,-1.888,0,false,false,false,tracking,1|9|17,kalman(weighted_average)
1789029512.649,2.590,-0.078,1.555,1.854,89.789,0.000,2.100,2.100,90.000,4,-18,11,0,0.551,0.603,0.211,0,false,false,false,tracking,1|9|17,kalman(weighted_average)
1789029512.697,2.638,-0.078,1.555,1.854,92.414,0.000,2.100,2.100,90.000,5,-18,11,0,0.551,0.603,-2.414,0,false,false,false,tracking,1|9|17,kalman(weighted_average)
1789029512.763,2.704,-0.073,1.581,1.868,89.988,0.000,2.100,2.100,90.000,4,-18,10,0,0.524,0.573,0.012,0,false,false,false,tracking,1|9|17,kalman(weighted_average)
1789029512.878,2.819,-0.048,1.624,1.902,88.189,0.000,2.100,2.100,90.000,2,-18,0,0,0.479,0.518,1.811,0,false,false,false,tracking,9|17,kalman(weighted_average)
1789029512.934,2.875,-0.058,1.623,1.880,86.835,0.000,2.100,2.100,90.000,2,-18,10,0,0.480,0.529,3.165,0,false,false,false,tracking,1|9|17,kalman(weighted_average)
1789029512.981,2.922,-0.152,1.524,1.919,87.200,0.000,2.100,2.100,90.000,6,-18,0,0,0.596,0.623,2.800,0,false,false,false,tracking,17,kalman(weighted_average)
1789029513.030,2.970,-0.152,1.524,1.919,87.015,0.000,2.100,2.100,90.000,6,-18,0,0,0.596,0.623,2.985,0,false,false,false,tracking,9,kalman(weighted_average)
1789029513.071,3.012,-0.152,1.524,1.919,94.823,0.000,2.100,2.100,90.000,10,-18,0,-12,0.596,0.623,-4.823,0,false,false,false,tracking,9|17,kalman(weighted_average)
1789029513.175,3.116,-0.159,1.510,1.927,92.332,0.000,2.100,2.100,90.000,9,-18,0,0,0.611,0.635,-2.332,0,false,false,false,tracking,17,kalman(weighted_average)
1789029513.210,3.151,-0.121,1.493,1.961,89.352,0.000,2.100,2.100,90.000,6,-18,0,0,0.619,0.634,0.648,0,false,false,false,tracking,17,kalman(weighted_average)
1789029513.257,3.198,-0.066,1.643,1.939,87.686,0.000,2.100,2.100,90.000,2,-18,0,0,0.462,0.489,2.314,0,false,false,false,tracking,9|17,kalman(weighted_average)
1789029513.321,3.262,-0.085,1.586,1.943,86.759,0.000,2.100,2.100,90.000,3,-18,0,0,0.521,0.544,3.241,0,false,false,false,tracking,17,kalman(weighted_average)
1789029513.361,3.302,-0.049,1.639,1.915,86.430,0.000,2.100,2.100,90.000,1,-18,0,0,0.463,0.499,3.570,0,false,false,false,tracking,1|9|17,kalman(weighted_average)
1789029513.466,3.407,0.027,1.781,1.883,85.676,0.000,2.100,2.100,90.000,-3,-16,10,11,0.320,0.386,4.324,0,false,false,false,tracking,11,kalman(weighted_average)
1789029513.502,3.442,0.027,1.781,1.883,89.692,0.000,2.100,2.100,90.000,-1,-16,10,0,0.320,0.386,0.308,0,false,false,false,tracking,11|17,kalman(weighted_average)
1789029513.558,3.499,0.014,1.804,1.870,88.137,0.000,2.100,2.100,90.000,-1,-15,10,0,0.296,0.375,1.863,0,false,false,false,tracking,11|17,kalman(weighted_average)
1789029513.607,3.548,0.060,1.861,1.864,86.714,0.000,2.100,2.100,90.000,-4,-12,11,0,0.246,0.341,3.286,0,false,false,false,tracking,11,kalman(weighted_average)
1789029513.659,3.600,0.084,1.895,1.859,85.861,0.000,2.100,2.100,90.000,-5,-10,11,10,0.221,0.328,4.139,0,false,false,false,tracking,11,kalman(weighted_average)
1789029513.757,3.698,0.073,1.860,1.873,85.552,0.000,2.100,2.100,90.000,-5,-12,10,11,0.251,0.338,4.448,0,false,false,false,tracking,11|17,kalman(weighted_average)
1789029513.792,3.733,0.048,1.844,1.900,85.542,0.000,2.100,2.100,90.000,-3,-13,0,11,0.260,0.328,4.458,0,false,false,false,tracking,11|17,kalman(weighted_average)
1789029513.856,3.797,0.040,1.869,1.904,85.847,0.000,2.100,2.100,90.000,-3,-11,0,10,0.234,0.305,4.153,0,false,false,false,tracking,9|11|17,kalman(weighted_average)
1789029513.894,3.835,0.030,1.863,1.906,86.008,0.000,2.100,2.100,90.000,-2,-12,0,0,0.239,0.308,3.992,0,false,false,false,tracking,11|17,kalman(weighted_average)
1789029513.949,3.890,0.066,1.915,1.877,85.811,0.000,2.100,2.100,90.000,-4,-9,10,10,0.196,0.297,4.189,0,false,false,false,tracking,11,kalman(weighted_average)
1789029514.053,3.993,0.059,1.900,1.866,85.929,0.000,2.100,2.100,90.000,-4,-10,11,10,0.209,0.314,4.071,0,false,false,false,tracking,11|17,kalman(weighted_average)
1789029514.088,4.029,0.068,1.881,1.870,86.067,0.000,2.100,2.100,90.000,-4,-11,10,0,0.230,0.325,3.933,0,false,false,false,tracking,11|17,kalman(weighted_average)
1789029514.136,4.077,0.068,1.881,1.870,91.055,0.000,2.100,2.100,90.000,-3,-11,10,0,0.230,0.325,-1.055,0,false,false,false,tracking,1|9|17,kalman(weighted_average)
1789029514.192,4.133,-0.036,1.883,1.924,90.509,0.000,2.100,2.100,90.000,2,-11,0,0,0.220,0.282,-0.509,0,false,false,false,tracking,9|17,kalman(weighted_average)
1789029514.237,4.178,-0.003,1.863,1.932,89.319,0.000,2.100,2.100,90.000,0,-12,0,0,0.237,0.290,0.681,0,false,false,false,tracking,9|17,kalman(weighted_average)
1789029514.345,4.286,0.017,1.723,1.886,88.202,0.000,2.100,2.100,90.000,-1,-18,10,0,0.377,0.433,1.798,0,false,false,false,tracking,17,kalman(weighted_average)
1789029514.378,4.319,-0.022,1.668,1.739,88.069,0.000,2.100,2.100,90.000,0,-18,16,0,0.432,0.563,1.931,0,false,false,false,tracking,17,kalman(weighted_average)
1789029514.429,4.370,-0.069,1.679,1.832,88.495,0.000,2.100,2.100,90.000,3,-18,12,0,0.426,0.504,1.505,0,false,false,false,tracking,17,kalman(weighted_average)
1789029514.481,4.422,-0.085,1.686,1.850,88.681,0.000,2.100,2.100,90.000,4,-18,11,0,0.422,0.491,1.319,0,false,false,false,tracking,17,kalman(weighted_average)
1789029514.529,4.470,-0.085,1.686,1.850,92.723,0.000,2.100,2.100,90.000,5,-18,11,0,0.422,0.491,-2.723,0,false,false,false,tracking,1|9|17,kalman(weighted_average)
1789029514.639,4.580,-0.085,1.686,1.850,95.174,0.000,2.100,2.100,90.000,6,-18,11,-13,0.422,0.491,-5.174,0,false,false,false,tracking,1|9|17,kalman(weighted_average)
1789029514.672,4.613,0.001,1.846,1.892,92.059,0.000,2.100,2.100,90.000,0,-13,9,0,0.254,0.328,-2.059,0,false,false,false,tracking,1|9|17,kalman(weighted_average)
1789029514.723,4.663,-0.010,1.879,1.899,90.223,0.000,2.100,2.100,90.000,1,-11,9,0,0.221,0.299,-0.223,0,false,false,false,tracking,1|9|17,kalman(weighted_average)
1789029514.774,4.715,-0.098,1.820,1.895,89.560,0.000,2.100,2.100,90.000,5,-14,9,0,0.296,0.360,0.440,0,false,false,false,tracking,17,kalman(weighted_average)
1789029514.824,4.765,-0.165,1.794,1.879,89.514,0.000,2.100,2.100,90.000,8,-15,10,0,0.348,0.412,0.486,0,false,false,false,tracking,17,kalman(weighted_average)
1789029514.930,4.871,-0.078,1.731,1.865,88.386,0.000,2.100,2.100,90.000,3,-18,11,0,0.377,0.445,1.614,0,false,false,false,tracking,17,kalman(weighted_average)
1789029514.963,4.903,-0.041,1.720,1.784,87.927,0.000,2.100,2.100,90.000,1,-18,14,0,0.383,0.496,2.073,0,false,false,false,tracking,17,kalman(weighted_average)
1789029515.015,4.955,0.006,1.717,1.800,87.655,0.000,2.100,2.100,90.000,-1,-18,14,0,0.383,0.487,2.345,0,false,false,false,tracking,17,kalman(weighted_average)
1789029515.066,5.007,0.037,1.717,1.766,87.449,0.000,2.100,2.100,90.000,-3,-18,15,0,0.385,0.510,2.551,0,false,false,false,tracking,17,kalman(weighted_average)
1789029515.129,5.070,0.001,1.739,1.831,87.896,0.000,2.100,2.100,90.000,-1,-18,12,0,0.361,0.450,2.104,0,false,false,false,tracking,17,kalman(weighted_average)
1789029515.221,5.162,-0.009,1.745,1.897,88.066,0.000,2.100,2.100,90.000,0,-18,9,0,0.355,0.409,1.934,0,false,false,false,tracking,17,kalman(weighted_average)
1789029515.255,5.196,-0.018,1.742,1.958,88.202,0.000,2.100,2.100,90.000,0,-18,0,0,0.359,0.386,1.798,0,false,false,false,tracking,17,kalman(weighted_average)
1789029515.306,5.246,-0.053,1.772,1.919,88.633,0.000,2.100,2.100,90.000,2,-16,0,0,0.332,0.379,1.367,0,false,false,false,tracking,17,kalman(weighted_average)
1789029515.358,5.299,-0.084,1.932,1.933,88.978,0.000,2.100,2.100,90.000,4,-8,0,0,0.187,0.251,1.022,0,false,false,false,tracking,5|17,kalman(weighted_average)
1789029515.406,5.347,-0.115,2.038,1.843,89.340,0.000,2.100,2.100,90.000,0,0,12,0,0.131,0.289,0.660,0,false,false,false,tracking,5|17,kalman(weighted_average)
1789029515.515,5.455,-0.138,2.098,1.813,89.636,0.000,2.100,2.100,90.000,0,0,13,0,0.138,0.318,0.364,0,false,false,false,tracking,5|17,kalman(weighted_average)
1789029515.549,5.490,-0.138,2.098,1.813,88.655,0.000,2.100,2.100,90.000,0,0,13,0,0.138,0.318,1.345,0,false,false,false,tracking,17,kalman(weighted_average)
1789029515.601,5.542,-0.061,1.868,1.826,88.630,0.000,2.100,2.100,90.000,3,-12,12,0,0.240,0.364,1.370,0,false,false,false,tracking,17,kalman(weighted_average)
1789029515.655,5.596,-0.061,1.868,1.826,87.811,0.000,2.100,2.100,90.000,3,-12,12,0,0.240,0.364,2.189,0,false,false,false,tracking,11,kalman(weighted_average)
1789029515.703,5.644,0.026,2.158,1.870,87.823,0.000,2.100,2.100,90.000,0,0,10,0,0.064,0.239,2.177,0,false,false,false,tracking,5|11,kalman(weighted_average)
1789029515.807,5.748,0.110,2.219,1.881,87.458,0.000,2.100,2.100,90.000,-5,6,10,0,0.162,0.273,2.542,0,false,false,false,tracking,11,kalman(weighted_average)
1789029515.843,5.783,0.152,2.244,1.896,87.251,0.000,2.100,2.100,90.000,-7,8,9,0,0.210,0.293,2.749,0,false,false,false,tracking,11,kalman(weighted_average)
1789029515.894,5.835,0.158,2.230,1.897,87.206,0.000,2.100,2.100,90.000,-8,7,9,0,0.204,0.288,2.794,0,false,false,false,tracking,11,kalman(weighted_average)
1789029515.945,5.885,0.093,2.170,1.913,87.741,0.000,2.100,2.100,90.000,0,0,0,0,0.117,0.220,2.259,0,false,false,false,supervision_stop_started,11|17,kalman(weighted_average)
1789029516.150,6.091,0.114,2.191,1.903,87.623,0.000,2.100,2.100,90.000,0,0,0,0,0.146,0.245,2.377,0,false,false,false,supervision_stop,11,kalman(weighted_average)
1789029516.239,6.180,0.086,2.163,1.928,87.942,0.000,2.100,2.100,90.000,0,0,0,0,0.106,0.202,2.058,0,false,false,false,supervision_stop,9|11|17,kalman(weighted_average)
1789029516.299,6.240,0.127,2.219,1.900,87.562,0.000,2.100,2.100,90.000,-6,6,0,0,0.174,0.265,2.438,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1789029516.412,6.353,0.142,2.238,1.896,87.407,0.000,2.100,2.100,90.000,-7,7,9,0,0.198,0.285,2.593,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1789029516.458,6.399,0.125,2.280,1.906,87.712,0.000,2.100,2.100,90.000,-6,9,0,0,0.219,0.293,2.288,0,false,false,false,supervision_stop_tracking,9|11,kalman(weighted_average)
1789029516.505,6.446,0.114,2.282,1.906,87.858,0.000,2.100,2.100,90.000,-5,9,0,0,0.215,0.289,2.142,0,false,false,false,supervision_stop_tracking,9|11,kalman(weighted_average)
1789029516.552,6.493,0.092,2.195,1.912,87.885,0.000,2.100,2.100,90.000,0,0,0,0,0.132,0.230,2.115,0,false,false,false,supervision_stop,11|17,kalman(weighted_average)
1789029516.604,6.545,0.100,2.143,1.919,87.713,0.000,2.100,2.100,90.000,0,0,0,0,0.109,0.211,2.287,0,false,false,false,supervision_stop,11|17,kalman(weighted_average)
1789029516.720,6.661,0.090,2.143,1.926,87.835,0.000,2.100,2.100,90.000,0,0,0,0,0.100,0.200,2.165,0,false,false,false,supervision_stop,9|11|17,kalman(weighted_average)
1789029516.764,6.705,0.137,2.213,1.907,87.484,0.000,2.100,2.100,90.000,-7,6,0,0,0.178,0.263,2.516,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1789029516.810,6.751,0.144,2.233,1.896,87.416,0.000,2.100,2.100,90.000,-7,7,9,0,0.196,0.283,2.584,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1789029516.860,6.800,0.147,2.237,1.892,87.357,0.000,2.100,2.100,90.000,-7,7,9,0,0.201,0.289,2.643,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1789029516.911,6.851,0.133,2.169,1.906,87.368,0.000,2.100,2.100,90.000,0,0,0,0,0.150,0.245,2.632,0,false,false,false,supervision_stop,11|17,kalman(weighted_average)
1789029517.048,6.989,0.131,2.190,1.901,87.444,0.000,2.100,2.100,90.000,-6,5,0,0,0.159,0.255,2.556,0,false,false,false,supervision_stop_tracking,11,kalman(weighted_average)
1789029517.134,7.075,0.131,2.190,1.901,93.524,0.000,2.100,2.100,90.000,-7,4,0,0,0.159,0.255,-3.524,0,false,false,false,supervision_stop_tracking,9|11|17,kalman(weighted_average)
1789029517.208,7.149,0.070,2.108,1.907,90.510,0.000,2.100,2.100,90.000,0,0,0,0,0.070,0.206,-0.510,0,false,false,false,supervision_stop,11|17,kalman(weighted_average)
1789029517.367,7.308,0.087,2.091,1.900,88.635,0.000,2.100,2.100,90.000,0,0,9,0,0.088,0.219,1.365,0,false,false,false,supervision_stop_tracking,11|17,kalman(weighted_average)
1789029517.436,7.377,0.088,2.076,1.887,87.714,0.000,2.100,2.100,90.000,0,0,10,0,0.091,0.232,2.286,0,false,false,false,supervision_stop_tracking,11|17,kalman(weighted_average)
1789029517.486,7.427,-0.001,1.914,1.773,88.266,0.000,2.100,2.100,90.000,0,-9,15,0,0.186,0.377,1.734,0,false,false,false,supervision_stop_tracking,17,kalman(weighted_average)
1789029517.523,7.464,-0.001,1.914,1.773,90.809,0.000,2.100,2.100,90.000,0,-9,15,0,0.186,0.377,-0.809,0,false,false,false,supervision_stop_tracking,1|9|17,kalman(weighted_average)
1789029517.635,7.576,0.008,1.942,1.906,90.248,0.000,2.100,2.100,90.000,0,-8,0,0,0.158,0.251,-0.248,0,false,false,false,supervision_stop_tracking,1|9|17,kalman(weighted_average)
1789029517.675,7.616,0.008,1.942,1.906,99.247,0.000,2.100,2.100,90.000,1,-8,0,-23,0.158,0.251,-9.247,0,false,false,false,supervision_stop_tracking,5|17,kalman(weighted_average)
1789029517.751,7.692,-0.036,1.803,1.995,93.902,0.000,2.100,2.100,90.000,3,-15,0,0,0.299,0.317,-3.902,0,false,false,false,supervision_stop_tracking,17,kalman(weighted_average)
1789029517.788,7.729,-0.036,1.803,1.995,91.689,0.000,2.100,2.100,90.000,2,-15,0,0,0.299,0.317,-1.689,0,false,false,false,supervision_stop_tracking,5|17,kalman(weighted_average)
1789029517.902,7.843,-0.036,1.803,1.995,97.143,0.000,2.100,2.100,90.000,4,-15,0,-18,0.299,0.317,-7.143,0,false,false,false,supervision_stop_tracking,5|17,kalman(weighted_average)
